10.881749	78.0	27.6299
10.860924	76.0	27.6299
11.301489	74.0	25.173244
11.094213	81.0	25.700047
10.9650755	77.0	25.700047
11.461656	73.0	23.41735
10.999321	78.0	25.700047
11.442816	71.0	23.701723
11.0906515	80.0	28.241732
11.180639	83.0	25.789658
10.9516325	79.0	27.6299
11.432921	79.0	25.43667
11.312788	71.0	24.519295
11.17708	82.0	28.241732
11.556584	78.0	25.173244
11.557055	75.0	23.41735
11.069204	79.0	25.789658
11.351793	72.0	24.519295
11.471031	74.0	24.519295
11.495902	74.0	23.41735
11.356293	75.0	25.173244
11.402044	73.0	24.519295
