12.264301	76.0	30.21859
12.684793	73.0	22.484158
12.448919	77.0	24.761196
11.889146	69.0	23.876564
11.817767	68.0	23.876564
12.168351	68.0	22.734661
11.931388	68.0	22.991026
12.366985	77.0	31.5452
11.824075	70.0	24.761196
12.791123	74.0	23.407207
12.703635	78.0	24.761196
12.567453	72.0	22.484158
11.851872	72.0	24.761196
12.071682	75.0	30.21859
12.6217	78.0	31.5452
12.241759	70.0	22.770792
12.653922	71.0	22.456444
12.536582	70.0	22.456444
12.551569	71.0	22.47235
12.992969	74.0	22.991026
12.30773	76.0	26.732355
13.268188	61.0	21.119272
13.220464	60.0	21.096394
12.13008	71.0	23.407207
13.172363	59.0	21.096394
12.434229	70.0	22.47235
12.207978	75.0	24.761196
12.369298	76.0	24.761196
12.156327	76.0	31.5452
12.240293	68.0	22.701473
11.939762	69.0	22.991026
12.1703825	69.0	22.734661
12.405132	72.0	23.018177
12.285175	68.0	21.5054
12.3206215	69.0	21.5054
12.242324	69.0	21.67987
11.921587	73.0	24.761196
12.258285	71.0	22.991026
13.125293	58.0	21.096394
12.051129	74.0	24.761196
12.243221	72.0	23.407207
12.55931	73.0	22.991026
12.01114	70.0	22.991026
12.260939	70.0	22.484158
12.44617	72.0	22.991026
12.374079	71.0	22.484158
12.970537	62.0	21.244242
13.022122	63.0	21.244242
