7.38298	60.0	19.472641
7.3611183	57.0	19.005823
7.3651147	58.0	19.005823
7.3774633	58.0	17.976051
7.3715105	55.0	18.400343
7.3817167	58.0	17.330915
7.3878503	62.0	19.005823
7.383238	61.0	19.376469
7.4064546	65.0	19.472641
7.976896	78.0	18.959568
7.3748546	59.0	19.005823
7.410861	65.0	19.005823
7.427206	66.0	18.90745
7.391199	60.0	17.976051
7.375508	56.0	18.400343
7.381459	59.0	17.976051
7.3939056	57.0	16.340946
7.428726	67.0	19.472641
7.416194	66.0	19.472641
7.3857136	59.0	17.330915
7.3885894	63.0	19.005823
7.404934	64.0	18.90745
7.4233484	62.0	17.330915
7.403731	61.0	17.976051
7.407985	61.0	17.330915
7.3954535	60.0	17.330915
7.46718	69.0	19.376469
7.4146733	65.0	18.90745
7.85854	77.0	18.90745
7.419094	62.0	17.976051
7.4449077	67.0	19.376469
7.4835243	70.0	19.376469
7.397902	58.0	16.340946
7.398329	64.0	19.005823
7.398253	57.0	16.227766
7.838004	77.0	18.959568
7.454647	68.0	19.376469
7.4071155	60.0	16.962227
7.400852	59.0	16.369905
7.423124	61.0	16.369905
7.4450707	68.0	19.472641
7.9427385	78.0	19.430077
7.74938	76.0	18.90745
7.4513006	67.0	19.005823
7.8901134	76.0	17.848808
7.7803516	77.0	19.430077
7.5334063	72.0	19.472641
7.4022493	58.0	16.227766
7.4105916	60.0	16.369905
7.4447503	63.0	17.183022
7.458779	65.0	17.976051
7.450819	63.0	16.369905
7.429387	62.0	16.962227
7.491907	66.0	17.976051
7.446246	64.0	17.976051
7.450501	64.0	17.330915
7.5247707	71.0	19.376469
7.6660585	75.0	19.472641
7.739105	76.0	19.430077
7.723757	76.0	19.472641
7.420789	56.0	15.831138
7.4321218	61.0	16.340946
7.4577413	64.0	16.962227
7.5064836	66.0	16.962227
7.6916814	75.0	18.90745
7.762586	74.0	17.427643
7.600275	73.0	18.90745
7.4449096	64.0	18.003325
7.5746527	73.0	19.472641
7.7868657	75.0	17.848808
7.411989	59.0	16.227766
7.4630327	65.0	17.330915
7.4076414	59.0	16.340946
7.450091	62.0	16.340946
7.4247847	57.0	15.831138
7.4345245	58.0	15.831138
7.416855	61.0	16.962227
7.685444	73.0	17.330915
7.436469	61.0	16.227766
7.459817	63.0	16.340946
7.4423175	62.0	16.369905
7.4723625	64.0	16.340946
7.780953	75.0	18.319748
7.4676456	68.0	18.90745
7.7220306	73.0	16.739567
7.494151	65.0	17.183022
7.637684	74.0	19.430077
7.7232537	74.0	18.319748
7.8520775	75.0	17.427643
7.6318483	72.0	18.319748
7.7456193	74.0	17.848808
7.426654	56.0	15.741138
7.6077013	71.0	17.330915
7.4551134	67.0	18.90745
7.4590044	60.0	15.831138
7.442598	58.0	15.431456
7.4306507	57.0	15.741138
7.5718555	69.0	16.739567
7.5559807	72.0	18.90745
7.6789303	75.0	19.430077
7.499219	67.0	18.003325
7.419589	60.0	16.340946
7.4991703	65.0	16.340946
7.680784	72.0	16.739567
7.4867134	62.0	15.831138
7.9764986	57.0	13.928923
7.4544387	62.0	16.227766
7.6726294	71.0	16.340946
7.6037884	70.0	16.739567
7.5875535	71.0	18.003325
7.432378	63.0	18.003325
7.566455	70.0	17.330915
7.46487	60.0	15.431456
7.557493	70.0	18.003325
7.503518	65.0	16.227766
7.631383	70.0	16.340946
7.486686	66.0	18.003325
7.5381527	69.0	18.003325
7.6441975	72.0	17.330915
7.4767103	64.0	16.227766
7.5065794	70.0	18.90745
7.5948873	69.0	16.340946
7.6442885	71.0	16.739567
7.464178	63.0	16.227766
7.6479573	74.0	18.90745
7.6789594	73.0	18.003325
7.889609	78.0	20.223413
7.6223345	74.0	19.472641
7.423937	60.0	16.227766
7.4992456	63.0	15.831138
7.561944	66.0	15.741138
7.5259204	71.0	18.90745
7.509922	66.0	16.340946
7.635236	72.0	18.003325
7.5170536	68.0	17.330915
7.4485807	63.0	16.962227
7.4403906	58.0	15.741138
7.7366576	74.0	18.003325
7.605975	69.0	16.227766
7.515211	60.0	15.127872
7.831933	74.0	17.330915
7.476974	61.0	15.831138
7.651875	69.0	15.831138
7.4925795	62.0	15.741138
7.531919	64.0	15.456185
7.553641	68.0	16.340946
7.398982	61.0	18.90745
7.497982	65.0	16.962227
7.5647297	68.0	16.227766
7.5033455	71.0	19.472641
7.4464717	59.0	15.831138
7.502679	59.0	15.127872
7.5051117	63.0	15.741138
7.4828396	61.0	15.741138
7.4523377	59.0	15.431456
7.5553308	66.0	15.831138
7.854208	74.0	16.739567
7.5217066	67.0	16.340946
7.5545363	65.0	15.456185
7.485481	69.0	18.90745
7.494782	66.0	17.330915
7.5931306	67.0	15.456185
7.584811	63.0	15.127872
7.4929395	58.0	15.127872
7.5435653	62.0	15.127872
7.5045214	67.0	17.330915
7.5427985	65.0	15.831138
7.4932237	62.0	15.431456
7.7277126	73.0	16.666292
7.532796	67.0	16.227766
7.5486646	65.0	15.741138
7.63072	56.0	14.537407
7.5779486	67.0	15.831138
7.6157475	68.0	15.456185
7.935252	56.0	13.928923
7.656994	69.0	15.456185
7.6200304	65.0	15.127872
7.64997	71.0	16.666292
7.527728	64.0	15.741138
7.6348925	57.0	14.537407
7.549524	69.0	17.330915
7.6098814	68.0	15.831138
7.686466	72.0	16.666292
7.5202637	66.0	16.227766
7.583814	67.0	15.741138
7.5945024	64.0	15.127872
7.53447	63.0	15.431456
7.8672295	74.0	16.365631
7.8598895	74.0	16.666292
7.818437	70.0	15.697261
7.9215713	54.0	13.928923
7.608723	70.0	16.666292
7.9260793	55.0	13.928923
7.61681	70.0	16.365631
7.828858	57.0	14.2811365
7.544162	64.0	15.431456
7.665608	58.0	14.3362055
7.521862	64.0	15.831138
7.8125715	70.0	15.831138
7.7956758	74.0	17.38979
7.9233427	73.0	16.340946
7.6614356	57.0	14.377874
7.697041	54.0	14.2811365
7.735052	73.0	16.365631
7.661277	66.0	15.127872
7.82435	56.0	14.2811365
7.7492414	58.0	14.315081
7.657309	71.0	16.365631
7.7068543	59.0	14.3362055
7.6933503	54.0	14.3108015
7.5767894	69.0	16.666292
7.584876	69.0	16.365631
7.7911654	72.0	16.340946
7.5696893	65.0	15.431456
7.740568	55.0	14.2811365
7.711358	60.0	14.537407
7.6109357	66.0	15.431456
7.707995	57.0	14.315081
7.736877	55.0	14.3108015
7.6938047	72.0	16.365631
7.724511	70.0	16.227766
7.7420735	61.0	14.3362055
7.7833195	62.0	14.3362055
7.737901	60.0	14.377874
7.8879423	63.0	14.697672
7.8648143	62.0	14.315081
7.646046	55.0	14.377874
7.77901	60.0	14.315081
7.820256	61.0	14.315081
7.6502185	56.0	14.3362055
7.8350787	59.0	14.2811365
7.6758604	55.0	14.315081
7.6713524	54.0	14.315081
7.665425	52.0	14.315081
7.876325	60.0	14.2811365
7.67659	53.0	14.2811365
7.8305707	58.0	14.2811365
7.669933	53.0	14.315081
7.436207	63.0	17.330915
7.5984864	55.0	15.012021
7.6720824	52.0	14.2811365
7.8035183	71.0	16.227766
7.9322996	57.0	14.222776
7.567771	54.0	15.012021
7.9582305	71.0	16.215292
7.9277916	56.0	14.222776
7.935695	72.0	16.227766
7.605104	52.0	14.743096
7.5454993	52.0	15.012021
7.608676	56.0	14.743096
7.973546	58.0	14.222776
7.555239	53.0	15.012021
7.9627767	71.0	16.19883
