4.038992	140.0	9.159023
4.0546203	139.0	9.039633
4.0436864	141.0	9.159023
4.0524244	138.0	9.039633
4.041266	139.0	9.040086
4.0434957	140.0	9.040086
4.036774	139.0	9.159023
4.045713	141.0	9.040086
4.037993	141.0	12.879462
4.039148	141.0	12.111542
4.0402107	142.0	12.879462
4.0438423	142.0	12.111542
4.0590944	137.0	9.031793
4.0568495	140.0	9.039633
4.0504074	142.0	9.040086
4.0494	143.0	12.111542
4.047814	144.0	12.879462
4.0576735	136.0	9.031793
4.0559454	144.0	12.169627
4.0635195	139.0	9.031793
4.0613117	138.0	9.031793
4.0533714	145.0	12.879462
4.0615444	141.0	9.039633
4.055965	143.0	9.040086
4.0682144	140.0	9.031793
4.07564	140.0	8.865623
4.067102	142.0	9.039633
4.073772	141.0	9.031793
4.0811977	141.0	8.865623
4.175675	151.0	15.163542
4.0709453	139.0	8.865623
4.068716	138.0	8.865623
4.07414	144.0	9.040086
4.0887117	137.0	8.715352
4.086495	136.0	8.715352
4.0564303	144.0	12.111542
4.1145372	135.0	8.639961
4.096874	139.0	8.715352
4.0727673	145.0	10.9197
4.063524	144.0	10.744572
4.0852766	143.0	9.039633
4.1167665	136.0	8.639961
4.09218	138.0	8.715352
4.13469	150.0	12.879462
4.084265	135.0	8.715352
4.0535216	143.0	9.159023
4.1165147	149.0	12.879462
4.102432	140.0	8.715352
4.1249294	138.0	8.639961
4.047964	142.0	9.159023
4.1202345	137.0	8.639961
4.0716963	144.0	9.159023
4.091947	142.0	9.031793
4.066499	137.0	8.865623
4.08544	147.0	12.169627
4.062765	144.0	10.9197
4.11232	134.0	8.639961
4.130487	139.0	8.639961
4.103258	148.0	12.111542
4.1206584	147.0	10.744572
4.070166	147.0	12.879462
4.0759845	146.0	12.111542
4.0650783	136.0	8.865623
4.099373	142.0	8.865623
4.2527027	152.0	16.249125
4.0899806	147.0	12.111542
4.087984	148.0	12.879462
4.0828447	134.0	8.715352
4.120607	141.0	8.715352
4.0596075	146.0	12.879462
4.1106567	146.0	10.533941
4.0646076	144.0	10.533941
4.0726686	146.0	12.169627
4.1486616	140.0	8.639961
4.1340075	138.0	8.593413
4.065983	145.0	12.111542
4.077885	145.0	10.533941
4.110899	133.0	8.639961
4.0626664	145.0	12.169627
4.1521826	139.0	8.593413
4.177565	136.0	8.542003
4.1957407	137.0	8.542003
4.0749187	145.0	10.744572
4.1354117	149.0	12.111542
4.083544	146.0	10.9197
4.1753483	135.0	8.541691
4.1142673	145.0	9.040086
4.1935234	136.0	8.541691
4.1066027	145.0	9.159023
4.04281	143.0	12.879462
4.087887	146.0	10.744572
4.096821	147.0	10.9197
4.1289744	148.0	10.9197
4.1041603	142.0	8.782614
4.085985	141.0	8.782614
4.0812907	140.0	8.782614
4.0790615	139.0	8.782614
4.1636357	133.0	8.442795
4.31035	127.0	8.184624
4.115383	134.0	8.593413
4.305655	126.0	8.184624
4.1589413	132.0	8.442795
4.1691933	134.0	8.442795
4.1611586	133.0	8.542003
4.0754232	137.0	8.782614
4.320908	128.0	8.184624
4.076844	138.0	8.782614
4.165853	134.0	8.542003
4.2542152	131.0	8.23266
4.1176	135.0	8.593413
4.122295	136.0	8.593413
4.1575203	131.0	8.442795
4.249047	133.0	8.257476
4.113962	133.0	8.593413
4.1278524	137.0	8.593413
4.1714106	135.0	8.542003
4.2401643	132.0	8.289065
4.197927	136.0	8.442795
4.179752	135.0	8.442795
4.304234	125.0	8.184624
4.2480993	129.0	8.23266
4.2495203	130.0	8.23266
4.2443523	132.0	8.257476
4.2429314	131.0	8.257476
4.2340484	130.0	8.289065
4.369172	127.0	8.100899
4.23547	131.0	8.289065
4.364477	126.0	8.100899
4.2647734	132.0	8.23266
4.2596054	134.0	8.257476
4.363056	125.0	8.100899
