20 50 2 20
35 49
33 30
85 22
29 1
36 100
82 13
69 48
72 69
3 80
63 95
40 95
4 89
68 83
28 19
45 49
12 25
57 69
39 30
59 94
28 76
97 50 0.92
20 21 0.83
7 8 0.82
80 98 0.93
11 14 0.82
55 29 0.88
93 78 0.97
64 29 0.91
2 48 0.91
26 1 0.94
87 53 0.89
19 79 0.77
0 70 0.97
27 39 0.87
7 73 0.94
20 53 0.89
77 81 0.82
89 10 1.0
72 23 0.85
83 83 1.0
56 45 0.91
2 7 0.83
48 42 0.89
75 6 0.87
23 57 0.84
99 30 0.97
69 61 0.78
97 59 0.85
35 38 0.92
23 73 0.96
1 80 0.8
10 7 1.0
70 1 0.9
0 73 0.86
28 97 0.79
37 57 0.95
62 96 0.83
53 59 0.94
56 40 0.88
24 62 0.91
88 0 0.82
42 91 0.81
41 15 0.85
63 67 0.79
66 6 0.84
94 53 0.96
61 1 0.93
41 41 1.0
33 9 0.92
8 57 0.77
