20 50 2 20
88 31
43 94
89 100
31 91
35 94
13 43
14 28
72 33
26 72
61 50
8 15
57 70
75 74
2 20
74 32
63 25
36 81
72 29
58 41
69 97
92 42 0.82
92 32 1.0
33 65 0.99
73 57 0.89
67 29 0.92
26 8 0.76
58 58 0.86
46 4 0.75
46 23 1.0
88 70 0.96
39 12 0.9
28 73 0.79
0 81 0.87
29 30 0.97
34 40 0.89
69 63 0.92
20 61 0.79
64 54 0.82
94 44 1.0
62 47 0.97
56 74 0.95
18 63 0.86
91 41 0.99
85 86 0.88
18 55 0.88
96 40 1.0
2 66 0.77
27 47 0.89
25 86 0.91
90 22 0.82
45 2 0.76
20 81 0.81
10 22 0.79
13 70 0.78
1 31 0.82
21 56 0.89
16 44 0.96
84 0 0.98
56 76 0.79
8 99 0.92
20 6 0.79
83 6 0.78
72 98 0.8
55 97 0.75
84 98 0.95
2 74 0.83
84 27 0.79
63 74 0.95
47 71 0.76
96 55 0.83
