50 100 13 15
0 89
88 100
59 54
69 74
21 57
7 25
41 97
95 56
47 9
88 25
8 55
92 62
76 72
62 22
26 91
45 72
77 28
18 67
43 85
62 7
86 22
99 7
61 38
67 76
97 29
67 57
42 69
52 8
58 70
64 84
39 25
35 8
13 30
87 13
8 46
81 93
67 90
66 61
48 60
76 93
9 90
20 36
29 44
74 49
62 46
51 89
22 1
75 83
43 86
28 91
51 87 1.0
1 19 0.85
0 90 0.82
14 50 0.77
46 86 0.82
59 50 0.75
72 36 0.88
13 54 0.98
56 42 0.97
17 7 1.0
74 76 0.84
22 44 0.82
45 86 0.91
33 79 0.83
12 9 0.85
7 12 0.97
81 75 0.76
84 56 0.91
50 30 1.0
63 99 0.76
93 79 0.98
82 55 0.98
64 47 0.77
83 98 0.85
0 79 0.79
11 19 0.76
19 28 0.93
38 53 0.76
54 48 0.76
52 81 0.91
72 15 0.9
11 32 0.98
78 82 0.88
85 89 1.0
57 75 0.84
65 70 0.76
60 99 0.8
91 39 0.87
87 48 0.93
90 9 0.86
54 92 0.75
59 61 1.0
72 71 0.79
68 68 0.88
16 29 0.95
2 77 0.86
54 67 0.88
90 4 0.92
85 59 0.84
26 88 1.0
16 57 0.89
94 57 0.75
77 53 0.8
6 60 0.9
69 82 0.76
85 98 0.82
98 54 0.87
79 59 0.97
61 70 0.76
70 94 0.92
90 41 0.93
34 2 0.78
64 18 0.9
78 99 0.83
24 5 0.89
96 43 0.93
65 32 0.88
21 18 0.79
5 54 0.8
45 47 0.76
64 27 0.86
12 27 1.0
45 50 0.95
97 43 0.82
63 28 0.8
91 54 0.75
32 72 0.89
60 19 0.97
94 99 0.79
77 41 0.83
6 86 0.84
19 0 0.99
9 2 0.85
8 22 0.94
83 50 0.95
59 31 1.0
77 43 0.87
90 59 0.9
97 51 0.88
71 53 0.98
32 84 0.99
53 19 0.83
90 95 0.93
44 28 0.76
69 88 0.86
70 53 0.99
58 45 0.93
89 37 0.75
18 74 0.93
89 84 0.97
