20 50 10 20
44 86
58 69
20 51
75 43
6 19
93 0
10 80
2 4
70 3
90 54
15 32
66 88
91 69
20 97
68 68
91 7
80 43
57 69
25 88
62 5
21 31 0.81
96 95 0.78
20 71 0.82
32 44 0.98
93 94 0.8
23 100 0.87
40 27 0.87
84 16 0.96
98 52 0.81
48 98 0.82
55 57 0.88
29 1 0.78
27 32 0.85
19 97 0.79
11 95 0.82
95 39 0.76
57 70 0.76
79 3 0.76
50 7 0.75
17 36 1.0
8 36 0.82
80 44 0.81
31 53 0.93
2 10 0.9
45 27 0.97
7 83 0.82
69 17 0.78
47 60 0.95
63 64 0.89
37 70 0.9
26 50 0.8
75 85 1.0
20 6 0.98
85 47 0.76
97 100 0.89
44 0 0.88
75 15 0.92
94 63 0.86
19 92 0.8
28 27 1.0
89 87 0.97
95 38 0.83
92 23 0.8
54 60 0.87
70 35 0.78
53 58 0.82
37 87 0.85
82 19 0.8
7 69 0.96
70 95 1.0
