50 100 25 15
64 36
88 57
7 9
26 50
19 24
17 75
48 48
22 61
92 93
41 19
69 43
36 65
0 11
75 9
92 58
53 0
67 64
47 82
27 77
10 42
84 32
62 82
82 91
31 35
48 69
57 99
43 35
77 3
87 53
24 31
58 2
36 42
43 11
58 78
23 77
85 1
61 47
15 63
18 29
2 67
96 68
58 38
96 97
35 70
79 25
33 43
43 85
64 98
68 17
39 52
35 31 0.91
34 6 0.8
100 22 0.86
12 61 0.75
0 27 0.82
77 39 0.91
41 37 0.75
72 59 0.88
3 25 0.9
53 39 0.87
49 54 0.79
32 14 0.98
32 59 0.77
49 89 0.98
10 97 0.82
83 58 1.0
83 85 0.97
87 83 0.81
40 73 0.83
16 96 0.82
58 15 0.84
27 71 0.83
88 80 0.93
58 93 0.8
60 46 0.92
12 83 0.89
16 99 0.98
54 31 0.85
71 78 0.91
74 80 0.91
78 39 0.93
23 97 0.75
9 74 0.97
1 2 0.93
83 100 0.87
43 94 0.8
25 77 0.86
8 8 0.99
97 80 0.89
3 83 0.77
41 0 0.98
41 90 0.83
1 93 0.87
35 59 0.76
21 16 0.84
89 85 0.91
12 36 0.76
13 78 0.75
14 0 0.97
34 76 0.92
14 70 0.83
5 33 0.91
43 99 0.96
44 21 0.82
61 33 0.94
37 70 0.92
46 28 0.8
88 85 0.93
32 78 0.76
50 85 0.76
14 23 0.93
88 64 0.8
36 79 0.97
89 8 0.92
13 19 0.77
53 99 0.94
22 6 0.78
3 30 0.95
53 19 0.79
26 67 0.85
94 46 0.92
25 42 0.93
22 93 0.83
73 53 0.93
79 76 0.93
1 25 0.75
34 26 0.8
34 65 0.75
98 9 0.8
56 45 0.83
4 17 0.85
22 15 0.75
79 20 1.0
63 36 0.9
28 14 0.76
12 15 0.81
47 7 0.94
29 87 0.78
91 24 0.78
49 77 0.76
21 73 0.98
67 40 0.95
93 42 0.82
8 57 0.91
44 33 0.9
100 55 0.91
35 90 0.92
9 84 0.91
80 78 0.94
62 2 0.97
