20 50 5 20
85 44
27 37
32 74
28 19
23 55
82 71
55 2
83 62
84 6
65 20
29 87
46 16
47 6
0 70
94 63
3 57
45 13
99 98
76 70
84 77
24 34 0.95
55 17 0.85
56 30 0.96
14 4 1.0
62 56 0.85
5 55 1.0
9 52 0.79
94 46 0.84
92 29 0.95
50 50 0.89
25 64 0.76
0 48 0.89
14 80 0.85
40 66 0.81
55 90 0.91
13 0 0.9
41 92 0.81
49 83 0.81
63 19 0.86
59 81 0.89
61 25 0.88
1 67 0.86
6 32 0.82
29 88 0.86
72 5 0.81
98 85 1.0
57 46 0.79
51 35 0.83
23 25 0.99
53 64 0.88
32 49 0.89
1 54 0.92
77 47 0.82
50 96 0.9
89 6 0.97
6 13 0.93
22 41 0.89
5 15 0.88
17 87 0.9
73 54 0.81
49 72 0.98
19 58 0.91
87 26 0.92
95 53 0.87
7 96 0.95
25 85 0.76
73 91 0.8
36 0 0.95
22 1 0.78
96 77 0.78
