50 100 25 15
6 48
96 84
35 60
74 16
41 25
9 56
73 76
82 98
49 91
25 50
93 46
50 36
70 80
8 47
62 85
10 51
56 35
19 69
93 40
39 46
2 64
11 22
26 66
55 22
20 32
65 12
61 57
89 55
40 46
15 73
55 11
5 43
93 70
77 22
59 9
90 5
42 36
19 95
4 18
34 73
50 59
89 93
45 85
68 42
4 89
21 16
61 64
67 47
91 62
69 32
2 87 0.99
83 66 0.75
93 55 0.93
15 45 0.8
66 51 0.89
65 10 0.85
21 95 0.93
67 2 0.75
21 94 0.87
28 77 0.82
47 51 0.89
80 26 0.91
16 17 0.81
11 68 0.76
47 53 0.9
9 28 0.83
11 23 0.78
30 48 0.84
36 17 0.89
16 74 0.99
51 73 0.85
7 63 0.75
26 14 0.84
1 45 0.91
13 86 0.88
34 28 0.94
21 4 0.77
59 67 0.95
73 97 0.94
88 5 0.94
22 16 0.83
99 43 0.94
58 53 0.95
28 97 0.96
44 7 0.94
91 67 0.84
66 48 0.8
6 33 0.87
50 65 0.96
11 26 0.9
83 10 0.77
38 54 0.76
85 76 0.8
71 38 0.9
13 80 0.76
51 9 0.78
30 65 0.75
45 48 0.88
14 35 0.81
22 75 1.0
4 28 0.87
70 2 0.91
100 5 0.87
46 60 0.95
48 29 0.85
70 87 0.97
97 42 0.77
68 31 1.0
32 86 0.91
95 60 0.79
58 43 0.85
36 12 0.92
70 77 0.88
62 84 0.83
10 44 0.87
21 66 0.79
98 88 0.76
31 0 0.83
29 29 0.84
5 20 0.83
12 72 0.8
85 25 0.95
21 91 0.87
15 91 0.82
95 56 1.0
30 32 0.9
8 99 0.87
67 83 0.95
90 45 0.87
26 71 0.84
88 45 0.89
78 89 0.82
1 27 0.87
51 51 0.93
65 29 0.82
35 66 0.89
70 98 0.9
6 92 0.85
4 10 0.99
36 45 0.98
57 61 0.75
66 29 0.96
81 7 0.82
74 41 0.75
29 21 0.85
59 50 0.93
41 99 0.76
49 4 0.99
74 68 0.94
15 100 0.79
