20 50 10 20
48 82
92 79
1 77
42 22
44 21
47 73
78 63
15 56
47 69
13 32
6 55
6 13
43 40
1 35
98 66
85 65
92 6
69 53
13 36
29 85
96 13 0.89
27 67 0.76
47 72 0.76
81 89 0.87
82 48 0.78
87 10 0.77
82 23 0.86
33 45 0.96
77 46 0.8
37 88 0.75
39 19 0.98
65 94 0.86
28 64 0.82
52 33 0.77
32 57 0.89
4 93 0.95
26 19 0.97
82 64 0.98
36 91 0.83
72 77 0.98
12 1 0.86
91 22 0.8
17 61 0.92
35 71 0.84
44 1 0.86
93 67 0.78
59 83 0.83
38 34 0.95
87 8 0.85
1 46 0.78
22 87 0.89
39 11 0.79
53 92 0.75
29 63 0.89
34 56 0.9
73 18 0.85
9 18 0.98
23 70 0.76
67 66 0.83
36 43 0.77
99 8 0.94
21 29 0.87
46 92 0.96
30 70 0.79
79 59 0.77
66 0 0.79
55 4 0.76
45 8 0.96
12 83 0.77
62 53 0.89
