20 50 2 20
78 54
90 2
44 73
36 63
52 91
41 68
47 40
70 53
66 84
6 72
66 10
45 90
98 47
85 81
44 56
0 27
28 48
88 52
62 33
40 79
39 6 0.76
20 72 0.8
78 43 0.77
13 46 0.88
16 92 0.85
97 74 0.97
14 82 0.77
21 89 0.88
98 100 1.0
61 73 0.82
50 72 1.0
61 14 0.78
14 32 0.79
29 87 0.87
16 13 0.86
40 82 0.89
11 7 0.86
43 80 0.75
87 68 0.89
60 63 0.86
35 69 0.99
62 53 0.94
77 61 0.85
23 2 0.95
65 46 0.97
43 19 0.97
17 18 0.79
85 90 0.77
54 90 0.87
2 3 0.78
85 43 0.75
43 95 0.9
17 16 0.98
77 93 0.84
35 43 0.8
24 73 0.94
56 3 0.78
53 87 0.88
86 88 0.81
41 70 0.9
22 59 0.98
22 19 1.0
24 64 0.83
10 54 0.98
40 51 0.88
21 29 0.82
48 94 0.8
15 38 0.97
30 80 0.98
26 80 0.87
