50 100 5 15
56 36
89 42
13 69
88 30
17 79
39 80
86 10
60 38
53 98
18 88
46 55
40 29
100 60
45 36
51 36
69 88
16 15
77 36
87 10
24 8
13 86
57 58
21 72
50 73
1 64
49 1
42 37
78 48
89 67
90 73
98 54
65 36
96 1
38 18
66 71
11 62
6 80
45 92
88 15
1 4
100 52
75 32
88 71
74 77
93 69
58 72
86 44
98 41
15 17
1 19
87 2 0.77
87 80 0.76
2 6 0.98
72 69 0.82
53 57 0.93
51 63 0.93
49 97 0.85
53 10 0.82
82 38 0.87
29 20 0.8
31 52 0.79
27 69 0.9
3 65 0.83
2 47 0.81
80 7 0.9
4 36 0.77
24 15 0.76
59 63 0.98
61 94 0.8
27 51 0.78
44 37 0.9
44 72 0.91
13 68 0.91
67 91 1.0
40 87 0.96
100 96 0.9
60 94 0.75
4 86 0.86
92 77 0.81
50 88 0.85
4 19 0.9
68 41 0.94
27 86 0.98
21 24 0.82
28 77 0.94
56 7 0.96
34 33 0.85
19 67 0.86
36 53 0.78
79 47 0.76
50 24 0.84
7 96 0.94
86 28 0.99
65 93 0.8
47 27 0.81
35 84 0.88
73 20 0.78
10 47 0.93
92 63 0.9
85 87 0.84
26 60 0.94
54 70 0.75
69 70 0.96
62 97 0.88
74 9 0.88
52 99 0.85
16 27 0.82
75 42 0.82
54 94 0.87
94 72 0.76
91 60 0.86
16 53 0.77
92 22 0.99
62 68 0.84
33 49 0.88
14 90 0.77
87 18 0.86
81 7 0.93
95 96 1.0
2 89 0.77
55 23 0.76
4 8 0.8
66 81 0.86
70 57 0.76
82 39 0.92
66 50 0.88
17 30 0.76
99 11 0.88
82 36 0.78
97 0 0.92
14 38 0.96
49 75 0.82
61 58 0.9
27 36 0.79
40 16 0.9
7 70 0.87
61 26 0.77
58 30 0.78
95 25 0.79
73 42 0.84
100 99 0.75
53 6 0.95
65 55 0.85
31 9 0.78
2 75 0.78
15 71 0.89
33 95 0.79
73 64 0.75
17 27 0.82
18 72 0.93
