50 100 25 15
25 81
75 73
11 82
78 48
84 99
74 28
87 44
8 30
33 32
94 87
31 43
1 80
67 21
14 60
9 37
20 52
99 70
31 49
91 38
38 4
69 20
6 94
61 24
88 79
18 88
38 38
39 31
52 29
66 62
3 39
76 33
84 4
37 4
0 71
7 80
46 39
36 0
70 61
89 73
23 30
43 31
18 93
74 82
57 61
50 18
35 28
50 78
21 80
89 9
59 15
76 22 0.89
82 71 0.89
32 27 0.87
30 80 0.98
93 20 0.83
52 8 0.95
31 17 0.9
98 51 0.81
54 79 0.91
35 67 0.8
78 95 0.85
77 68 0.96
67 0 0.81
24 56 1.0
51 75 0.79
70 29 0.83
35 17 0.88
42 38 0.97
51 13 0.99
11 65 0.89
50 86 0.91
20 56 0.76
68 91 0.85
77 41 0.84
76 32 0.77
52 43 0.95
53 96 0.9
55 17 0.99
80 43 0.75
46 32 0.84
40 58 1.0
99 88 0.77
30 34 0.75
69 9 0.76
61 42 0.93
66 13 0.99
68 26 0.85
66 75 0.84
61 34 0.84
29 0 0.96
47 68 0.92
88 0 0.92
3 79 0.85
82 61 0.85
6 31 0.94
41 36 0.78
88 96 0.96
98 24 0.95
32 26 0.85
4 63 0.95
31 97 1.0
34 14 0.82
24 69 0.88
4 27 0.8
82 75 0.94
23 66 0.75
13 37 0.86
98 20 0.94
97 45 0.81
82 62 0.97
95 32 0.82
30 51 0.99
88 24 0.94
86 29 0.9
76 43 0.76
20 58 0.99
87 39 0.9
56 37 0.9
64 9 0.98
66 82 0.85
77 17 0.81
43 67 0.99
27 85 0.96
11 57 0.81
65 64 0.9
37 1 0.82
57 77 0.97
96 63 0.84
43 14 0.89
42 52 0.89
100 97 0.93
79 51 0.89
88 23 0.93
97 12 0.78
80 94 0.84
95 69 0.9
3 85 0.83
52 35 0.97
49 51 0.96
60 83 0.86
53 81 0.76
19 28 0.89
37 97 0.98
92 90 0.76
40 75 0.88
90 98 0.82
34 59 0.91
47 44 0.82
27 3 0.8
97 20 0.82
