20 50 10 20
31 44
55 52
33 34
59 21
81 1
74 77
87 6
4 48
93 94
13 30
9 36
98 72
73 21
23 8
6 9
88 69
100 37
9 14
23 26
75 70
27 83 0.83
33 83 0.92
46 4 0.95
75 46 0.88
85 31 0.97
68 71 0.97
55 64 0.93
64 84 0.93
39 5 0.81
76 7 0.77
11 38 0.98
0 82 0.97
3 41 0.91
23 47 0.81
54 100 0.8
38 50 0.93
7 7 0.83
97 32 0.79
55 62 0.93
30 58 0.81
51 27 0.88
95 56 0.8
100 40 0.97
8 62 0.86
62 48 0.93
40 95 0.96
48 96 0.77
51 80 0.88
57 57 0.79
27 100 0.78
27 13 0.76
5 85 0.87
90 29 0.89
76 55 0.84
8 56 0.92
62 87 1.0
80 11 0.89
80 76 0.92
39 13 0.79
5 93 0.9
32 62 0.83
22 35 0.82
38 15 0.75
61 27 0.79
86 82 0.9
23 11 0.97
85 75 0.89
26 12 0.8
86 66 0.88
95 84 0.75
