50 100 5 15
86 36
15 87
18 66
62 49
36 32
49 69
98 51
17 48
94 89
88 61
12 68
72 47
99 54
23 76
60 34
23 24
94 90
72 79
35 77
51 66
64 3
59 79
84 63
13 80
9 49
84 33
1 18
79 71
22 13
100 47
63 61
77 9
42 49
44 10
84 12
90 13
26 82
73 100
53 8
9 79
6 27
40 90
28 67
46 32
68 7
80 72
20 23
10 30
2 16
98 77
56 0 0.88
28 11 0.78
84 80 0.78
77 81 0.95
20 56 0.86
13 17 0.97
97 22 0.75
71 67 0.84
16 89 0.96
72 89 0.97
96 17 0.87
77 50 0.8
38 50 0.99
67 68 0.81
3 34 0.79
73 19 0.84
98 70 0.75
48 46 0.88
39 29 0.81
93 54 0.9
16 48 0.95
57 6 0.9
31 23 0.77
40 88 0.82
15 25 0.88
55 55 0.85
82 54 0.77
24 64 0.77
5 91 0.89
11 26 0.92
91 76 0.97
100 63 0.91
74 43 0.96
46 10 0.8
6 25 0.99
73 83 0.96
37 93 0.81
98 31 0.8
52 48 0.89
100 100 0.93
54 15 0.95
60 55 0.82
79 50 0.93
61 56 0.79
30 92 0.94
31 84 0.93
71 98 0.87
96 87 0.93
14 93 0.87
63 43 0.82
34 38 0.83
47 11 0.91
44 92 0.85
34 86 0.77
43 76 0.8
98 29 0.87
73 81 0.75
32 57 0.94
47 99 0.75
61 68 0.91
30 5 0.86
94 78 0.9
72 34 0.87
28 5 0.81
83 46 0.77
80 98 0.89
17 32 0.8
43 13 0.8
61 16 0.83
89 77 0.97
38 12 0.95
72 55 0.77
22 95 0.94
90 81 0.93
20 15 0.84
59 17 0.85
63 88 0.79
31 93 0.8
93 96 0.77
94 33 0.92
90 45 0.94
75 76 0.91
79 78 0.95
51 26 0.75
13 83 0.84
12 16 0.96
14 5 0.82
60 61 0.78
98 78 0.94
79 46 0.75
91 53 0.99
68 40 0.84
42 48 0.96
68 98 0.83
83 86 0.91
43 7 0.81
15 3 1.0
64 6 0.78
87 43 0.75
19 75 0.83
