20 50 10 20
95 52
24 83
17 26
8 13
47 50
89 70
26 27
24 15
24 27
13 37
14 80
4 74
2 89
53 37
17 68
99 6
43 73
8 95
96 72
53 42
28 62 1.0
50 70 0.87
57 56 0.94
14 57 0.77
68 32 0.89
77 55 0.83
83 31 0.87
9 13 0.81
27 58 0.75
7 8 0.94
91 62 0.8
69 12 0.8
89 16 0.88
36 52 0.92
55 41 0.95
22 31 1.0
83 86 0.86
74 77 0.92
42 27 0.76
20 57 0.98
72 63 0.93
24 48 0.75
65 62 0.99
77 26 0.82
89 64 0.92
52 64 0.88
68 90 0.92
8 46 0.84
1 74 0.79
44 87 0.78
87 66 0.9
53 89 0.97
5 2 0.95
93 60 0.78
96 96 0.75
67 14 0.75
95 6 0.9
68 64 0.79
44 15 0.93
45 57 0.92
80 45 0.85
41 51 0.88
23 14 0.91
81 76 0.81
44 95 0.93
8 97 0.82
30 19 0.89
61 88 0.83
78 45 0.88
87 39 0.76
