50 100 25 15
94 33
79 79
10 26
45 37
10 33
98 67
33 9
71 3
50 41
83 76
47 65
50 73
28 65
99 68
38 92
1 55
12 88
45 36
32 42
48 2
86 92
31 77
79 82
64 56
44 5
26 95
21 98
83 43
75 59
45 73
77 39
40 94
77 60
96 5
75 81
1 18
97 45
7 4
57 27
8 35
31 19
64 20
80 19
56 93
75 15
47 68
15 60
31 25
82 36
97 22
36 75 0.96
87 72 0.94
76 99 0.78
62 16 0.81
43 66 0.94
42 44 0.96
40 59 0.8
93 74 0.75
25 12 0.94
46 99 0.84
35 24 0.91
29 99 0.97
39 55 0.86
97 76 0.85
56 67 0.98
48 45 0.82
24 100 0.98
38 90 0.92
55 67 0.92
44 73 0.99
79 85 0.75
3 28 0.96
70 6 0.82
62 55 0.99
98 83 0.94
93 34 0.9
32 46 0.97
90 28 1.0
58 84 1.0
39 62 1.0
67 49 0.8
51 89 0.96
44 53 0.77
24 42 0.87
48 1 0.83
81 7 1.0
76 14 0.94
59 97 0.93
38 0 0.86
20 32 0.89
37 68 0.95
70 61 0.81
8 39 0.81
44 39 0.86
21 2 0.83
10 9 0.96
24 25 0.84
13 22 0.83
17 40 0.77
93 8 0.85
65 4 0.98
31 94 0.95
75 16 0.76
77 92 0.8
49 14 0.91
7 86 0.81
49 93 0.89
43 58 1.0
60 52 0.96
74 83 0.99
5 7 0.93
26 58 0.8
67 34 0.92
68 31 0.84
95 33 0.79
61 69 0.89
78 6 0.82
57 33 1.0
50 48 0.83
87 39 0.85
42 13 0.9
20 52 0.93
97 19 0.99
19 40 0.98
0 28 0.77
70 34 1.0
12 37 0.92
8 43 0.9
94 3 0.81
91 51 0.76
29 47 0.87
74 80 0.93
50 74 0.76
44 10 0.99
52 70 0.99
50 43 0.88
78 90 0.92
21 45 0.93
67 57 0.76
9 55 0.9
24 24 0.91
89 75 0.98
3 49 0.84
72 78 0.78
68 88 0.96
72 77 0.84
74 56 0.83
23 97 0.91
20 31 0.97
37 48 0.8
