50 100 13 15
8 65
50 60
44 93
7 98
34 96
32 68
81 9
6 86
16 82
42 64
67 63
59 83
16 7
37 40
6 43
50 58
61 15
86 13
68 45
20 31
48 96
48 86
71 70
34 7
31 35
29 74
78 79
100 89
42 49
70 15
68 74
31 30
51 29
44 69
27 13
72 98
49 4
82 54
30 77
86 28
39 34
74 34
98 5
99 57
64 6
73 16
30 62
99 73
97 49
22 40
77 25 0.91
28 49 0.76
53 91 0.77
2 50 0.76
94 71 0.9
65 14 0.82
47 16 0.81
1 76 0.9
54 100 0.87
17 26 0.77
82 81 0.91
16 100 1.0
14 82 0.92
72 51 0.87
61 29 0.81
63 34 0.79
57 79 0.9
2 20 0.93
65 40 0.9
58 44 0.83
89 74 0.96
60 80 0.84
80 50 0.77
8 81 0.88
55 92 0.89
24 50 0.85
27 55 0.76
94 7 0.76
92 79 0.85
29 92 0.96
62 22 0.88
100 57 0.79
5 11 0.9
85 38 0.99
64 44 0.75
26 31 0.91
32 22 0.91
50 34 0.84
90 87 0.98
63 48 1.0
37 13 0.86
74 36 0.85
29 97 0.9
25 20 0.78
14 85 0.83
84 83 0.82
21 63 0.8
7 45 0.79
60 52 0.76
29 31 0.76
67 96 0.77
71 62 0.98
44 63 0.86
83 8 0.91
27 40 0.88
6 57 0.95
80 20 0.9
96 39 0.76
19 30 0.91
27 65 0.93
70 54 0.89
77 89 0.92
61 75 0.94
56 68 0.86
84 30 0.76
76 30 0.79
58 96 0.99
94 15 0.88
31 33 0.95
98 29 0.75
5 2 0.98
42 43 0.99
27 84 1.0
92 46 0.84
85 26 0.88
75 94 0.96
12 82 1.0
69 99 0.78
64 93 0.95
36 71 0.96
93 11 0.9
71 23 0.9
80 25 0.81
48 100 0.95
82 6 0.97
34 39 0.87
27 2 0.87
11 60 0.93
25 36 0.77
21 22 0.77
29 78 0.82
11 68 0.92
38 59 0.99
97 17 0.95
75 43 0.96
70 16 0.82
88 87 0.85
14 98 1.0
11 18 0.94
79 77 0.79
