20 50 5 20
0 68
95 74
18 60
13 18
6 71
4 0
61 70
39 58
64 17
2 88
50 6
84 94
92 94
19 92
95 61
58 20
56 13
86 20
94 56
42 72
80 8 0.83
70 41 0.89
62 38 0.8
71 76 0.81
89 23 0.89
50 92 0.76
74 37 0.76
42 70 0.78
22 7 0.84
93 54 0.78
47 45 0.97
61 80 0.78
46 36 0.76
68 21 0.78
61 49 0.96
3 27 0.9
66 12 0.79
83 42 0.9
5 59 0.99
62 35 0.94
47 51 0.99
48 97 0.88
96 13 0.9
15 60 0.86
4 88 0.79
59 83 0.8
51 60 0.78
72 86 0.86
44 81 0.77
66 55 0.77
8 93 0.81
98 14 0.86
72 95 0.85
95 48 0.98
22 89 0.81
80 22 0.97
47 56 0.86
67 49 0.94
40 18 1.0
42 85 0.78
47 5 0.78
16 67 0.78
6 61 0.98
100 64 0.76
62 82 0.95
89 78 0.76
95 42 0.99
5 73 0.8
89 94 0.81
33 45 0.82
