50 100 5 15
72 54
58 54
7 22
46 56
81 51
12 21
38 12
64 76
0 80
42 83
100 83
19 81
96 42
64 27
33 4
71 6
50 45
27 29
5 57
20 46
32 69
26 81
97 57
46 92
45 70
19 66
54 16
86 3
16 32
42 66
96 44
68 2
65 20
17 52
94 94
88 87
51 8
9 48
65 28
73 18
96 58
56 56
37 24
49 71
42 19
57 59
43 8
11 58
96 56
29 33
97 32 0.99
2 7 0.77
2 17 0.85
16 84 1.0
67 26 0.75
85 50 0.82
39 27 0.96
1 4 0.99
55 82 0.83
89 63 0.79
94 66 0.99
30 99 0.94
2 32 0.79
73 46 0.78
31 51 0.79
42 97 0.96
57 2 1.0
33 69 0.99
69 2 0.82
54 31 0.98
86 15 0.95
66 75 0.79
29 26 0.94
57 93 0.98
34 27 0.82
44 13 1.0
75 50 0.78
98 11 0.85
65 72 1.0
91 44 0.81
86 20 0.79
48 81 0.76
27 70 0.87
73 95 0.78
14 81 0.95
67 65 0.93
91 31 0.94
53 91 0.89
77 10 0.98
47 38 0.82
55 77 0.96
0 81 0.8
6 13 0.84
38 1 0.99
61 16 0.86
28 77 0.9
15 5 0.86
32 97 0.82
19 15 0.93
86 38 0.87
68 48 0.75
96 88 0.77
98 56 0.97
20 1 0.89
87 37 0.75
82 25 0.81
70 57 0.76
60 90 0.82
11 94 0.94
78 90 0.75
61 43 0.97
28 28 0.81
44 50 0.91
37 66 0.9
60 84 0.92
1 90 0.83
38 8 0.79
44 65 0.79
98 81 0.88
65 68 0.76
79 36 1.0
61 11 0.83
0 48 0.83
41 22 0.95
63 15 0.84
87 90 0.93
19 21 0.77
66 58 0.83
18 3 0.77
58 81 0.93
31 68 0.78
32 28 0.76
70 49 0.89
26 22 0.76
100 12 0.79
7 49 0.81
95 15 0.8
37 12 1.0
94 100 0.82
67 18 0.88
96 93 0.81
16 35 0.96
22 87 0.8
43 36 0.96
83 38 0.77
61 80 0.88
63 60 0.87
6 10 0.88
13 38 0.87
94 57 0.92
