20 50 5 20
69 3
4 32
86 31
37 38
64 50
56 53
16 71
99 60
95 68
42 30
20 66
90 42
44 7
45 62
9 65
19 38
62 32
10 65
68 43
41 14
35 26 0.93
48 32 0.79
50 35 0.96
86 63 0.79
17 48 0.81
15 21 0.91
74 12 1.0
28 51 0.8
0 43 0.82
37 78 0.96
72 97 0.95
15 38 0.95
49 26 0.75
93 4 0.79
7 33 0.93
98 48 0.83
45 57 0.92
59 20 0.99
18 31 0.99
18 53 0.87
92 26 0.86
38 63 0.78
10 23 0.93
47 64 0.92
100 17 0.92
42 94 0.79
0 54 0.95
18 80 0.94
3 17 0.95
46 71 0.9
94 71 0.78
29 28 0.95
2 4 0.86
1 48 0.89
81 27 0.81
88 50 0.98
44 87 0.88
85 6 0.76
60 13 0.81
53 29 0.85
64 89 0.8
30 91 0.9
47 0 0.75
27 93 0.75
5 37 0.76
97 19 0.75
87 66 0.76
14 80 0.82
80 8 0.85
78 18 0.97
