20 50 10 20
63 77
28 39
13 5
25 74
85 100
60 95
30 63
86 38
35 36
20 52
6 90
49 60
75 15
27 88
20 38
99 54
99 58
63 21
83 42
37 13
93 43 0.76
62 28 1.0
51 24 0.91
98 39 0.97
6 55 0.94
83 72 0.92
93 82 0.81
8 100 0.95
16 24 0.77
2 14 0.95
17 94 0.8
37 52 0.75
77 88 0.92
68 98 0.82
86 44 0.96
6 69 0.96
54 19 0.95
95 8 0.97
86 79 0.85
15 90 0.8
70 27 0.99
12 84 0.89
29 99 0.95
50 19 0.76
7 96 0.78
13 23 0.98
92 65 0.86
64 20 0.8
60 4 0.93
41 60 0.99
7 16 0.86
23 92 0.79
31 11 0.97
70 43 0.8
50 29 0.93
90 14 0.83
74 87 0.83
92 7 0.85
87 41 0.91
47 67 0.91
99 43 0.9
78 41 0.93
75 94 0.98
92 31 0.88
54 88 0.78
1 48 0.86
22 43 0.82
18 23 0.91
6 47 0.87
21 87 0.83
