20 50 5 20
93 76
49 27
92 80
38 14
70 23
86 0
54 71
12 60
93 27
38 50
62 30
84 92
78 58
76 48
86 97
95 57
77 23
63 78
13 62
40 21
68 53 0.83
34 70 0.89
71 81 0.79
95 7 0.9
39 91 1.0
31 46 0.89
0 99 0.89
38 10 0.91
7 7 0.95
12 95 0.85
100 61 0.97
21 37 0.84
9 70 0.98
6 52 0.88
100 54 0.93
84 58 0.76
52 77 0.78
59 34 0.93
7 18 0.95
9 51 0.75
43 78 0.77
88 15 0.98
41 58 0.83
89 36 0.84
73 17 0.83
28 7 0.8
68 71 0.77
20 90 0.83
56 85 1.0
89 99 0.8
23 61 0.78
26 0 0.97
54 46 0.81
67 23 0.91
8 12 1.0
29 60 0.93
24 63 0.9
55 0 0.9
76 6 0.95
32 85 0.93
76 79 0.97
7 40 0.96
32 58 0.9
85 7 0.8
70 28 0.79
22 93 0.89
45 10 0.76
92 62 0.99
35 32 0.84
21 56 0.98
