50 100 5 15
33 41
29 72
85 21
8 27
2 43
60 4
41 21
25 45
21 21
59 16
44 39
72 11
14 17
78 81
23 28
20 55
63 87
65 20
28 77
6 4
65 34
74 54
73 86
19 74
76 30
5 88
45 79
2 38
71 41
44 44
33 61
74 17
94 94
36 26
60 25
44 43
29 22
67 79
39 32
30 14
23 68
40 39
61 83
61 88
60 49
57 65
95 9
79 31
33 0
79 51
64 26 0.91
76 67 0.82
72 92 0.8
24 97 0.81
25 69 0.97
65 19 0.82
27 12 0.85
70 59 0.95
30 77 0.99
72 19 0.87
96 0 0.78
31 81 0.95
48 51 0.83
6 56 0.92
29 16 0.77
26 97 0.82
29 78 0.92
52 98 0.87
79 83 0.88
9 53 0.96
49 30 0.84
98 86 0.85
14 34 0.82
24 27 0.79
96 17 0.99
3 8 0.85
74 18 0.75
100 21 0.9
5 81 0.93
31 22 0.99
16 15 0.86
84 28 0.91
65 89 0.88
11 15 0.85
18 45 0.95
90 49 0.88
75 25 0.9
47 90 0.78
5 1 0.83
32 64 0.99
86 29 0.99
35 67 0.99
74 38 0.86
40 8 0.75
100 92 0.91
23 78 0.88
23 52 0.96
82 15 0.93
21 100 0.98
85 4 0.9
85 76 0.77
1 11 0.84
8 2 0.92
26 87 0.82
92 6 0.77
52 73 1.0
30 3 0.98
98 55 0.82
20 62 0.99
4 21 0.88
82 11 0.96
69 50 0.83
30 58 0.88
98 27 0.94
72 77 0.98
22 57 0.91
66 100 0.85
23 66 0.84
33 75 0.76
99 25 0.77
79 87 1.0
28 26 0.8
50 5 0.97
70 57 0.8
77 32 0.96
72 94 0.86
45 100 0.81
12 41 0.93
83 68 0.76
68 43 0.94
43 9 0.99
40 97 0.9
95 57 0.95
99 27 0.89
70 70 0.97
17 77 0.82
90 42 0.84
20 91 0.82
45 51 0.98
22 78 0.8
52 26 0.98
3 47 0.94
98 38 0.96
7 14 0.88
11 89 0.99
21 38 0.89
35 2 0.87
3 4 0.78
22 0 0.98
70 47 0.89
