20 50 10 20
47 24
0 31
63 32
20 63
9 68
37 38
34 71
50 10
65 26
63 59
35 61
45 74
70 72
48 35
84 67
53 2
27 94
45 12
47 81
98 44
88 21 0.88
68 54 0.75
92 25 1.0
18 91 0.92
28 18 0.88
80 6 0.79
2 100 0.9
65 96 0.91
11 17 0.84
67 38 0.83
83 6 0.96
54 78 0.78
51 64 0.77
65 74 0.88
85 30 0.99
19 43 0.89
1 48 0.75
7 13 0.98
9 27 0.75
24 88 0.75
100 29 0.78
47 98 0.77
40 14 0.83
16 1 0.93
24 45 0.76
7 7 0.8
22 99 0.93
71 49 0.95
8 85 0.84
64 90 1.0
5 65 0.89
95 94 0.91
56 49 0.75
56 7 0.78
63 73 0.89
2 93 0.86
83 30 0.94
80 64 0.91
80 60 0.9
86 5 0.85
7 26 1.0
63 84 0.81
85 34 0.76
98 55 0.93
81 23 0.98
27 5 0.88
85 54 1.0
61 7 0.92
11 99 0.82
57 50 0.8
