20 50 2 20
82 23
14 89
73 14
30 51
59 81
77 33
66 57
35 53
99 90
57 61
43 98
13 15
1 82
87 90
100 31
71 32
36 27
60 96
1 43
36 77
20 25 0.83
71 7 1.0
9 5 0.82
42 95 0.76
45 93 0.83
3 54 0.76
78 70 0.91
77 3 0.83
99 24 0.99
50 80 0.88
43 57 0.89
3 17 0.78
85 62 0.92
28 47 0.95
24 83 0.75
77 59 0.85
3 65 0.94
73 75 0.97
18 46 0.79
95 86 0.83
27 61 0.94
30 38 0.9
89 75 0.9
70 21 0.85
87 68 0.96
61 47 0.79
60 47 0.95
0 56 0.83
97 100 0.84
24 56 0.8
91 11 0.84
31 100 0.83
83 77 0.77
76 29 0.77
5 94 0.91
96 89 0.99
55 2 0.83
28 40 0.98
8 71 0.96
1 46 0.98
89 86 0.89
60 49 0.81
93 89 0.78
92 23 0.86
79 84 0.75
24 82 0.93
55 51 0.9
84 9 0.76
35 91 0.88
36 38 0.89
