20 50 5 20
38 97
37 85
33 47
83 50
85 32
68 35
41 39
6 42
31 52
74 89
79 22
72 39
17 5
72 23
56 36
22 69
11 36
93 20
86 41
10 86
76 2 0.88
34 13 0.82
18 91 0.96
44 58 1.0
68 58 0.86
36 99 0.91
16 74 0.97
30 6 0.97
60 67 0.84
50 16 0.91
84 69 0.93
99 56 0.79
59 11 0.96
84 12 0.86
32 89 0.98
91 55 0.81
34 54 0.87
36 12 0.77
97 30 0.98
26 50 0.91
37 24 0.77
9 56 0.92
39 84 0.76
25 3 0.8
6 37 0.96
86 0 0.77
35 51 0.83
42 33 0.97
36 45 0.89
94 99 0.83
84 24 0.87
44 9 0.78
93 43 0.85
87 100 0.85
61 19 0.86
18 9 0.9
46 71 1.0
82 97 0.93
74 53 0.83
86 72 1.0
12 21 0.97
82 15 0.93
100 61 0.9
66 1 0.87
46 84 0.97
25 24 0.77
53 36 0.79
29 40 0.91
87 1 0.85
92 35 0.92
