50 100 5 15
27 92
44 36
64 91
44 100
26 1
42 90
96 96
12 35
54 94
50 32
4 34
38 74
67 3
76 58
92 38
27 100
27 80
78 32
56 76
67 51
22 95
78 1
17 57
70 60
21 48
22 54
16 3
71 86
80 38
32 5
15 43
90 37
38 19
34 51
24 69
6 3
89 10
98 46
73 51
14 23
99 15
42 68
60 100
100 22
23 49
89 55
74 32
48 62
15 9
70 35
8 32 0.89
34 10 0.8
72 34 0.77
94 90 0.87
75 92 0.98
93 33 0.99
23 66 0.92
65 82 0.82
51 53 0.78
76 71 0.99
47 97 0.96
71 0 0.94
72 49 0.99
15 93 0.96
1 98 0.75
23 24 0.84
67 39 0.78
39 61 0.86
4 37 0.96
45 15 0.89
82 2 0.99
84 54 0.98
21 62 0.91
69 17 0.83
35 62 0.92
20 75 0.87
18 80 0.9
34 80 0.86
93 83 0.94
87 20 0.76
11 94 0.84
50 55 0.95
25 73 0.96
4 35 0.76
40 49 0.75
23 19 0.91
70 77 0.95
82 38 1.0
76 52 0.91
49 22 0.76
35 87 0.77
87 66 0.94
65 75 0.91
22 42 0.91
15 100 0.99
30 55 0.95
67 65 0.83
96 39 0.79
64 26 0.91
93 19 0.79
83 66 0.81
76 42 0.84
76 49 0.96
5 66 0.75
49 48 0.99
9 27 0.93
37 91 0.85
53 8 0.8
56 58 0.85
89 81 0.84
98 18 0.98
79 15 0.87
22 94 0.79
88 9 0.91
52 69 0.85
72 32 0.96
83 16 0.99
69 9 0.88
9 17 0.93
92 48 0.93
16 18 0.77
21 58 0.82
43 14 0.75
67 73 0.83
80 3 0.86
70 78 0.85
75 54 1.0
82 8 0.91
87 32 0.76
8 98 0.91
35 32 0.76
69 30 0.96
23 5 0.9
97 23 1.0
59 23 0.91
9 55 0.97
69 22 0.89
81 80 1.0
59 96 0.87
35 68 0.8
82 52 0.87
68 52 0.91
16 53 0.89
52 73 0.83
89 60 0.93
50 14 0.91
84 46 0.92
65 8 0.9
24 2 0.76
96 80 0.76
