50 100 13 15
18 65
0 61
46 62
8 79
57 99
92 76
46 14
100 49
14 63
20 32
8 85
91 11
54 16
24 38
94 27
47 13
32 78
72 10
54 40
37 1
29 38
9 46
99 88
94 35
80 90
68 47
65 8
31 52
16 64
28 13
22 39
13 30
16 90
74 41
86 66
14 89
11 39
46 60
19 86
19 93
87 41
29 21
39 51
87 82
16 54
54 28
90 1
5 5
26 56
38 60
62 83 0.99
15 50 0.98
43 14 0.75
72 16 0.75
73 3 0.95
73 19 0.77
57 48 0.81
96 60 0.84
90 62 0.8
59 56 0.89
81 14 0.99
86 55 0.96
25 52 0.78
24 34 0.76
62 67 0.86
58 0 0.92
64 33 0.83
67 3 0.95
81 65 0.75
82 12 0.9
100 39 0.85
38 98 0.75
21 86 0.96
87 45 0.93
72 59 0.82
78 21 0.93
32 63 0.89
25 17 0.85
32 68 0.91
16 21 0.89
53 100 0.75
69 25 0.92
64 57 0.82
84 82 0.97
68 65 0.85
86 59 0.83
87 51 0.86
28 95 0.89
57 20 0.85
48 37 0.86
49 2 0.81
88 7 0.89
15 25 1.0
51 56 0.75
77 11 0.92
90 19 0.88
32 77 0.99
36 41 0.82
36 61 0.99
56 83 0.77
60 17 0.91
95 51 0.78
60 61 0.84
5 61 0.85
3 84 0.94
82 39 0.76
74 7 0.84
28 61 0.79
47 75 0.93
30 20 0.98
53 61 0.96
93 92 0.92
36 75 0.92
29 46 0.75
28 48 0.85
37 42 0.79
90 22 0.77
95 7 0.8
18 92 0.82
10 99 0.81
13 31 0.8
50 25 0.8
97 84 0.77
63 75 0.96
74 85 1.0
31 16 0.9
26 1 0.94
52 31 0.83
64 41 0.92
30 64 0.88
38 93 0.8
93 17 0.87
7 17 0.85
69 0 0.82
77 76 0.77
83 79 0.91
15 46 0.81
85 78 0.85
77 28 0.95
95 75 0.91
86 85 0.86
69 19 0.83
100 15 0.87
22 61 0.95
25 67 0.92
86 23 0.97
90 85 0.84
24 83 0.87
6 74 0.99
17 46 0.82
