20 50 2 20
78 45
85 70
15 90
55 38
100 48
73 56
47 50
75 15
12 7
56 34
77 87
29 6
97 22
49 32
58 94
95 46
26 81
8 39
0 88
38 58
47 91 0.88
18 21 0.84
46 30 0.87
70 53 1.0
61 95 0.91
55 68 0.89
100 56 0.83
39 25 0.86
19 40 0.88
57 39 0.93
62 92 0.82
51 72 0.86
62 70 0.89
51 74 0.75
94 18 0.77
19 2 0.96
86 61 0.75
83 82 1.0
15 93 0.77
64 38 0.85
21 72 0.85
33 31 0.86
17 81 1.0
15 67 0.92
95 36 0.75
85 76 0.92
4 89 0.86
32 46 0.78
80 86 0.82
93 97 0.89
93 76 0.97
87 12 0.99
89 66 0.92
19 6 0.94
100 16 0.84
88 98 0.97
9 19 0.82
21 98 0.93
18 62 0.83
57 67 0.94
13 100 0.83
70 0 0.76
73 22 0.94
25 67 0.97
71 54 0.87
29 54 0.94
0 26 0.85
59 10 0.96
19 36 0.77
92 72 0.78
