50 100 5 15
59 18
57 100
69 11
24 89
66 80
8 100
89 52
48 79
79 8
55 80
50 21
95 48
3 28
18 67
94 99
77 72
88 15
3 94
0 26
20 66
33 63
6 27
61 80
11 76
14 29
15 8
81 29
72 96
39 48
23 62
93 10
0 39
83 14
31 81
98 90
1 92
18 16
38 2
51 3
96 99
79 58
64 24
43 25
98 25
63 90
70 42
93 42
42 85
60 76
9 41
69 50 0.99
56 51 0.95
98 50 0.83
38 73 0.84
22 51 0.87
41 0 0.78
38 3 0.95
66 90 0.98
80 47 0.94
63 81 0.91
18 52 0.97
60 32 0.83
30 67 0.88
33 46 0.85
65 78 0.86
84 30 0.95
89 90 0.96
49 74 0.92
88 17 0.94
33 94 0.76
84 98 0.94
81 3 0.76
93 67 0.8
89 17 0.92
70 75 0.91
83 20 1.0
83 13 0.78
73 88 0.97
8 71 0.88
70 58 0.77
24 44 0.94
66 39 0.95
4 54 0.97
7 100 0.95
92 29 0.87
5 39 0.96
65 8 0.96
71 70 0.98
74 81 0.99
97 14 0.91
33 28 0.86
25 33 0.98
27 31 0.86
31 59 0.89
40 1 0.76
62 72 0.76
65 27 0.97
60 55 0.98
54 8 0.9
70 89 0.9
42 93 0.91
82 6 0.82
75 82 0.94
69 57 0.9
32 61 0.79
3 97 0.93
52 21 0.98
76 58 0.79
39 59 0.81
71 100 0.88
7 88 0.83
3 98 0.87
86 61 0.93
94 79 0.77
40 28 0.77
24 68 0.75
94 80 0.79
23 60 0.78
19 24 0.82
98 65 0.81
1 97 0.96
88 79 0.89
0 15 0.89
73 53 0.96
26 72 0.77
94 73 0.77
33 73 0.95
33 52 0.78
50 89 0.89
6 14 0.91
34 46 0.93
64 64 0.81
54 90 0.78
69 78 0.87
67 93 0.89
22 65 0.79
24 52 0.76
78 83 0.89
34 98 1.0
2 40 0.83
10 46 0.93
36 79 0.78
65 40 0.96
9 59 0.88
19 58 0.96
41 77 0.8
3 34 0.86
59 73 0.82
19 81 0.75
38 78 0.84
