50 100 13 15
37 43
80 40
26 52
24 70
87 11
67 71
2 96
92 62
31 68
29 20
46 55
98 63
43 86
92 46
28 2
44 89
44 62
97 18
73 66
27 84
77 95
12 36
19 67
75 41
47 74
97 77
88 33
75 3
27 6
94 68
12 7
58 93
19 45
26 44
3 59
53 85
48 65
30 28
13 9
19 53
51 22
44 14
52 63
53 68
48 72
76 4
34 69
63 31
33 88
56 43
36 8 0.77
85 27 0.98
92 59 0.93
39 18 0.88
64 26 0.95
88 32 0.77
83 66 1.0
32 14 0.98
66 28 0.88
24 22 0.96
10 54 0.94
32 48 0.85
7 89 0.94
16 49 0.92
62 32 0.8
36 26 0.88
12 21 0.78
4 80 0.97
5 95 0.88
44 77 0.98
45 98 0.99
75 22 0.77
21 10 0.99
41 2 0.97
78 21 0.81
6 5 1.0
61 23 0.79
12 12 0.93
41 39 0.91
94 89 0.88
70 82 0.98
93 87 0.75
19 26 0.86
49 29 0.99
71 35 0.97
71 45 0.84
60 95 0.99
28 18 0.76
71 90 0.95
44 91 0.98
43 85 0.83
38 82 0.76
29 78 0.82
85 17 0.87
85 6 0.79
28 90 0.86
83 36 0.99
86 55 0.78
53 39 0.85
58 58 0.87
96 38 0.82
60 100 1.0
71 22 0.94
4 34 0.89
99 15 0.86
8 8 0.9
99 97 1.0
65 5 0.95
57 65 0.77
62 16 0.77
28 37 0.89
62 96 1.0
43 41 0.93
10 46 0.8
47 62 0.98
25 37 0.87
67 61 0.78
60 38 0.78
44 8 0.88
47 48 1.0
34 18 0.75
0 88 0.96
97 52 0.89
90 41 0.93
86 92 0.99
47 68 1.0
12 22 0.95
5 69 0.98
24 65 0.8
65 12 0.95
96 8 0.77
78 59 0.97
72 72 0.75
21 8 0.77
53 14 0.87
88 91 0.85
65 86 0.79
69 4 0.78
97 24 0.77
57 79 0.77
100 43 0.91
6 40 0.76
2 90 0.87
52 89 0.93
39 30 1.0
66 82 0.8
24 92 0.91
62 18 0.76
19 56 0.91
33 67 1.0
