20 50 2 20
1 5
54 59
98 30
81 2
18 55
34 72
4 75
63 33
15 79
0 57
15 100
95 17
36 4
53 77
89 71
29 4
78 31
21 59
72 8
2 58
42 76 0.81
100 73 0.78
42 51 0.99
39 1 0.75
64 8 0.88
19 62 0.82
36 94 0.88
40 60 0.75
80 36 0.9
30 57 0.99
30 36 0.78
41 24 0.95
84 85 0.86
33 46 0.88
46 47 0.82
41 97 0.99
34 63 0.84
21 16 0.8
67 54 0.96
54 68 0.94
55 88 0.81
41 84 0.84
47 92 0.83
19 24 0.76
12 54 0.76
52 75 0.82
80 82 0.93
70 15 0.99
47 50 1.0
6 3 0.91
19 96 0.79
49 81 0.88
27 27 0.98
20 1 0.89
90 82 0.88
87 30 0.94
74 38 0.88
3 32 0.98
59 52 0.98
36 0 1.0
74 31 0.85
10 44 0.78
49 42 1.0
15 12 0.85
4 93 0.86
31 8 0.8
35 91 0.79
49 98 0.95
24 34 0.85
9 45 0.78
