50 100 13 15
76 32
47 84
52 10
88 99
25 49
3 74
99 95
21 10
3 92
1 72
42 57
84 82
22 21
97 83
72 3
75 58
85 37
56 39
5 81
31 61
54 23
60 6
73 41
29 98
25 43
51 40
52 6
95 79
66 34
81 86
2 13
6 47
19 31
76 65
49 33
44 99
5 5
37 46
35 55
58 69
99 80
52 71
61 20
66 7
29 72
0 47
72 75
22 40
50 5
22 28
11 50 0.77
36 98 0.75
54 38 0.93
58 37 0.85
83 70 0.87
18 21 0.98
76 71 0.95
61 29 0.79
67 40 0.75
88 54 0.9
80 81 0.76
99 30 0.77
75 73 0.79
40 35 0.83
59 49 0.85
82 55 0.76
19 45 0.92
64 0 1.0
69 55 0.92
16 14 0.95
17 57 0.99
54 100 0.78
9 6 0.8
84 34 0.96
52 63 1.0
95 19 1.0
8 81 0.79
35 96 0.78
62 35 0.75
82 54 0.88
89 31 0.85
36 36 1.0
45 89 0.92
58 61 0.79
25 95 0.79
64 30 0.75
48 88 0.78
32 76 0.87
86 39 0.91
43 76 0.79
24 99 0.83
84 97 0.8
50 83 0.97
32 57 0.97
21 11 0.88
46 86 0.97
100 66 0.78
27 98 0.95
46 55 0.86
74 15 0.82
91 22 0.92
36 91 0.78
0 30 0.82
60 11 0.95
8 88 0.81
1 86 0.75
14 14 0.9
32 68 0.83
41 72 0.9
71 92 0.99
29 96 0.85
14 10 0.95
33 71 0.84
69 11 0.76
3 37 0.87
43 5 0.99
59 6 0.86
55 46 0.95
64 32 0.8
89 53 0.97
85 86 0.75
56 25 0.78
82 41 0.77
49 45 0.87
37 44 0.78
76 43 0.84
36 59 0.79
25 89 0.94
17 26 0.92
19 22 1.0
6 34 0.93
90 58 0.95
80 32 0.77
4 7 0.75
60 84 0.93
41 43 0.88
74 13 0.98
9 65 0.81
49 0 0.91
15 51 0.94
14 81 0.78
88 31 0.86
45 29 0.91
62 31 0.86
50 44 0.85
59 26 0.93
74 29 0.83
91 67 0.94
97 47 0.84
81 30 0.89
