50 100 5 15
54 30
30 55
97 47
17 43
70 6
56 25
5 50
77 20
42 82
80 11
2 14
64 51
36 89
81 54
86 1
36 3
39 52
80 26
62 31
16 55
15 94
54 35
61 79
40 29
22 49
67 16
27 51
22 40
92 34
27 9
27 21
15 11
96 50
66 67
34 35
70 15
90 77
25 89
17 36
95 96
38 59
9 90
48 18
4 3
31 68
18 99
55 70
72 96
38 64
0 71
2 5 0.87
69 65 0.99
73 23 0.93
21 73 0.91
56 31 0.76
9 95 0.79
6 23 0.77
21 77 0.94
34 90 0.88
14 78 0.94
73 41 0.79
6 45 0.89
72 72 0.86
54 32 0.85
26 21 0.97
77 83 0.84
30 86 0.78
81 66 0.96
73 60 0.8
90 7 0.84
70 59 0.88
5 85 0.85
47 26 0.94
44 25 0.79
43 25 0.76
37 66 0.81
27 7 0.86
0 56 0.81
32 25 0.96
38 15 0.95
44 21 0.92
29 37 0.78
83 47 0.98
3 99 0.75
33 40 0.96
93 62 0.83
99 35 0.82
77 63 0.91
7 98 0.96
6 69 0.81
9 61 0.83
58 68 0.96
15 34 0.81
29 10 0.97
14 28 0.96
17 86 0.97
90 24 0.79
17 20 0.97
72 0 0.85
43 31 0.79
0 45 0.98
36 25 0.86
75 25 0.83
20 53 0.91
48 56 0.84
71 80 0.75
0 7 0.86
15 58 0.79
10 35 0.98
46 13 0.92
8 80 0.96
66 24 0.84
50 71 0.89
55 79 0.76
78 50 0.84
85 7 0.76
44 2 0.85
77 57 0.75
53 12 0.76
91 75 0.77
95 13 0.78
28 38 0.76
49 75 0.86
68 56 0.86
96 6 0.91
17 59 0.93
67 34 0.83
80 94 0.9
36 37 0.94
58 92 0.93
72 100 0.98
74 21 0.84
0 57 0.91
49 73 0.96
52 80 0.96
12 20 0.87
37 93 0.79
36 59 0.86
10 40 0.95
87 35 0.75
96 48 0.8
18 72 0.75
94 56 0.91
79 61 0.81
56 94 0.83
5 96 0.8
1 75 0.96
13 47 0.88
24 62 0.77
9 4 0.97
