50 100 13 15
14 77
3 93
95 17
25 91
84 85
1 60
4 35
69 54
12 91
42 29
38 48
7 44
50 73
14 47
18 50
1 74
57 85
80 5
86 43
40 14
16 78
20 100
55 78
25 13
5 29
65 55
2 37
66 53
54 4
26 47
8 55
26 53
28 47
48 74
7 57
41 0
88 87
5 28
31 38
0 14
73 94
75 30
66 45
68 85
69 70
56 4
99 83
52 42
46 35
79 2
5 8 0.85
68 45 1.0
88 57 0.85
59 27 0.88
19 44 0.78
82 2 0.75
17 11 0.88
62 26 0.9
69 88 0.78
74 57 0.95
11 53 0.78
67 13 0.82
64 58 0.86
45 1 0.84
10 1 0.82
62 74 0.98
63 91 0.79
75 13 0.85
44 13 0.99
31 37 0.92
0 6 0.98
99 92 0.91
85 58 0.81
64 36 1.0
32 19 0.96
29 76 0.84
45 59 0.75
50 39 0.88
94 27 0.89
89 69 0.93
25 68 0.89
17 48 0.8
15 0 0.76
45 90 0.8
70 4 0.86
70 67 0.87
53 73 0.95
56 75 0.98
78 25 0.96
35 75 0.98
63 43 0.95
39 91 0.88
52 7 0.83
20 1 0.75
37 31 0.98
34 3 0.76
88 74 0.76
57 65 0.77
43 94 0.89
53 25 0.85
29 56 0.92
60 53 0.94
76 66 0.88
75 66 0.91
35 42 0.85
23 28 0.75
23 100 0.82
30 76 0.9
32 25 1.0
15 61 0.89
85 62 0.91
43 66 0.93
47 30 0.94
22 20 0.76
77 66 0.83
16 33 0.84
69 19 0.86
77 59 0.99
78 90 0.98
4 99 0.99
75 38 0.88
78 22 0.83
70 63 0.96
23 42 0.94
62 77 0.93
89 67 0.98
88 71 1.0
26 17 0.99
37 37 0.79
52 60 0.87
14 68 0.84
48 69 0.82
74 7 0.77
42 48 0.94
90 44 0.78
97 68 0.87
65 48 0.76
50 68 0.85
91 67 0.91
33 89 0.83
19 82 0.91
83 46 0.82
56 49 0.96
61 36 0.88
96 1 0.95
36 97 0.77
95 62 0.87
61 38 0.88
72 100 0.78
26 2 0.83
