50 100 13 15
74 61
4 49
61 14
82 3
85 44
10 78
31 89
34 19
34 7
6 64
89 21
69 7
50 56
77 30
81 1
36 26
10 30
24 59
27 86
5 62
35 65
46 90
97 58
29 13
31 34
62 19
2 53
50 90
70 40
40 39
67 7
14 74
54 99
83 5
49 24
22 67
22 73
37 5
23 32
84 51
41 46
74 21
75 31
13 78
76 27
57 15
78 27
57 35
100 33
19 31
80 11 0.88
88 99 0.95
4 96 0.82
67 55 0.94
71 78 0.86
44 61 0.99
83 40 0.99
98 28 1.0
92 80 0.99
90 48 0.93
32 71 0.98
17 37 0.81
52 24 0.81
27 18 0.92
88 14 0.95
69 85 0.93
7 28 0.99
100 63 0.99
25 33 0.83
53 9 0.96
91 37 0.85
57 75 0.99
50 58 0.92
46 41 0.81
56 14 0.94
93 51 0.96
28 24 0.8
74 98 0.89
77 9 0.93
64 83 0.91
0 89 0.9
100 65 0.96
68 29 0.81
43 87 0.94
19 54 0.81
7 74 0.98
72 46 0.8
22 22 0.89
51 10 0.83
44 59 0.96
91 80 0.84
88 38 0.98
86 66 0.99
85 77 0.86
92 82 0.79
46 33 0.93
66 83 0.91
5 14 0.86
31 23 0.82
82 12 0.76
44 14 1.0
13 52 0.84
97 63 0.96
38 42 0.97
16 55 0.98
59 47 0.98
100 43 0.96
62 83 0.97
76 10 0.85
55 93 0.77
38 68 0.77
22 64 0.85
31 1 0.86
34 55 0.88
57 5 0.87
23 72 0.75
37 55 0.93
47 74 0.97
97 66 0.93
22 58 0.98
48 18 0.88
0 76 1.0
36 38 0.93
36 25 0.77
87 60 0.88
31 67 0.86
1 87 0.91
43 69 0.82
25 70 1.0
35 76 0.89
0 65 0.89
40 61 0.85
22 18 0.98
97 12 0.9
3 55 0.76
72 36 1.0
6 12 0.85
80 24 1.0
85 10 0.77
81 44 0.98
94 61 0.94
75 75 0.76
34 61 0.8
99 94 0.81
41 9 0.84
23 97 0.87
55 15 0.77
20 32 0.76
81 8 0.76
31 71 0.92
