50 100 13 15
46 82
21 22
10 43
41 65
28 28
30 16
69 48
50 73
42 32
65 16
90 68
76 6
86 56
79 95
38 77
94 15
57 12
93 39
62 21
61 6
23 91
35 84
87 49
33 32
21 49
58 18
69 17
16 46
69 24
24 72
74 21
66 45
88 19
72 95
68 6
72 40
90 69
4 74
91 13
86 61
67 9
1 32
23 54
10 11
43 90
34 9
22 29
14 79
29 30
67 35
10 41 0.77
25 70 0.89
78 6 1.0
16 7 0.92
77 26 0.94
86 81 0.87
24 3 0.78
35 87 0.77
56 85 0.88
75 94 0.95
42 91 0.85
76 24 0.76
83 94 0.95
83 81 0.91
35 67 0.96
54 52 0.92
37 84 0.92
74 92 0.85
2 66 0.98
20 63 0.99
77 25 0.96
17 11 0.85
94 93 0.88
48 96 0.87
46 47 0.92
7 15 0.96
90 86 0.83
12 7 0.96
50 18 0.76
51 27 0.91
93 14 0.89
70 21 0.89
56 81 0.79
52 1 0.78
70 36 0.79
5 5 0.9
92 16 0.92
100 60 0.88
56 53 0.92
94 37 0.99
1 28 0.82
12 82 0.76
91 18 0.75
85 34 0.94
63 70 0.75
13 51 0.81
67 46 0.84
60 94 0.82
60 2 0.85
54 35 0.98
19 1 0.86
54 74 0.99
68 29 1.0
46 91 0.99
12 95 0.95
92 33 0.79
72 52 0.86
41 32 0.8
53 44 0.81
79 68 0.75
24 71 0.86
98 22 0.97
24 36 0.96
18 21 0.76
93 69 0.9
38 1 0.97
32 32 0.85
39 44 0.89
4 95 0.93
36 99 1.0
55 80 0.85
13 2 0.94
21 66 0.87
90 50 0.82
65 5 0.88
51 13 0.9
31 70 0.92
93 79 0.92
74 57 0.76
26 42 0.93
82 52 0.91
3 59 0.91
67 20 1.0
47 14 0.82
47 22 0.79
33 34 0.76
96 19 0.99
2 55 0.94
33 30 0.98
49 82 0.78
57 46 0.98
34 18 0.76
42 70 0.96
72 86 0.84
88 69 0.75
66 62 1.0
11 89 0.95
49 20 0.84
68 9 0.83
75 33 0.98
