20 50 5 20
49 54
76 20
3 3
71 17
21 58
42 21
89 22
58 0
86 13
20 77
5 71
7 84
86 53
100 65
32 50
19 23
84 21
18 98
99 63
67 60
35 85 0.81
30 68 0.87
34 1 0.9
8 89 0.88
0 73 0.84
46 19 0.96
70 89 0.88
100 11 1.0
47 16 0.81
6 91 0.77
51 81 0.89
37 53 0.97
60 14 0.77
40 23 0.89
26 26 1.0
42 3 0.92
17 39 0.95
33 38 1.0
24 77 0.94
0 15 0.78
60 50 0.94
53 30 0.92
41 29 0.92
52 2 0.82
18 15 0.89
91 71 0.93
64 83 0.91
1 90 0.81
46 90 0.9
24 18 0.9
54 28 0.75
29 100 0.79
27 72 0.89
42 8 0.8
92 29 0.83
79 77 0.77
17 16 0.9
43 16 0.89
71 47 0.91
18 21 0.93
30 64 0.84
82 77 0.94
66 37 0.83
83 97 0.87
99 77 0.8
63 11 0.92
70 13 0.9
73 53 1.0
80 99 0.96
46 44 0.94
