50 100 25 15
78 8
30 61
69 97
12 85
3 3
41 63
55 20
39 55
17 88
52 59
18 21
44 47
2 54
97 38
91 70
33 54
73 92
42 93
8 64
52 67
90 41
78 4
65 25
10 56
21 83
9 49
12 48
67 77
41 9
21 73
100 80
68 5
44 36
41 26
77 35
52 14
79 54
31 94
62 67
77 34
49 13
31 49
84 85
99 90
53 81
43 53
29 64
9 35
47 64
98 78
60 45 0.91
59 32 1.0
10 80 0.98
30 53 0.89
39 65 0.83
57 87 0.98
67 9 0.94
44 89 0.75
8 27 0.99
66 30 0.86
22 7 0.78
92 48 0.85
85 16 0.86
24 2 0.86
44 76 0.76
56 82 0.95
6 7 0.75
39 13 0.86
23 10 0.75
68 14 1.0
36 51 0.82
88 22 0.95
19 60 0.98
63 13 0.89
17 62 0.81
12 75 0.96
39 10 0.89
67 99 0.93
44 55 0.95
25 48 0.77
87 69 0.88
48 54 0.87
99 67 0.99
78 37 0.79
70 91 0.97
13 35 0.86
77 80 0.88
83 14 0.89
92 79 0.82
23 41 0.85
48 81 0.75
24 80 0.8
4 15 0.94
1 37 0.77
21 33 0.79
55 89 0.97
13 97 0.85
43 41 0.83
57 19 0.89
98 41 0.79
97 81 0.92
79 13 0.93
4 54 0.76
88 66 0.75
30 32 0.82
1 73 0.78
16 63 0.95
57 72 0.87
5 55 0.84
55 28 0.78
8 42 0.93
65 93 0.9
31 30 0.95
75 56 0.81
65 78 0.88
12 92 0.99
50 35 0.85
50 72 0.86
5 38 0.99
20 30 0.92
54 31 0.77
1 35 0.76
5 82 0.88
26 96 0.83
90 17 0.94
40 97 0.94
78 71 0.97
67 20 0.92
28 52 0.9
62 51 0.91
27 98 0.79
98 15 0.86
19 85 0.8
54 84 0.9
11 93 0.86
3 77 0.81
91 80 0.78
70 21 0.75
62 95 0.83
40 17 0.91
72 31 0.94
20 31 0.92
0 76 0.78
8 26 0.75
7 15 0.8
0 34 0.88
65 13 0.81
4 35 0.75
64 11 0.99
59 13 0.9
