50 100 25 15
93 2
7 41
31 79
30 91
91 26
78 54
95 42
67 95
79 90
88 84
70 12
61 11
50 22
86 95
46 17
18 27
24 54
27 83
66 72
8 78
54 11
14 81
42 46
67 94
14 33
6 68
90 33
38 59
90 38
14 68
89 91
68 75
98 12
13 35
91 98
42 17
89 50
99 75
53 95
54 99
46 20
0 99
8 67
8 38
7 31
7 99
92 29
65 51
2 51
41 94
50 38 0.94
87 88 0.75
80 89 0.89
75 85 0.83
21 87 0.89
81 87 0.92
43 18 0.92
94 35 0.78
88 79 0.76
28 48 0.93
66 3 0.91
55 68 0.78
33 37 0.86
61 71 0.76
77 96 0.92
32 99 0.8
9 80 0.94
15 82 0.86
26 21 0.88
77 15 0.8
17 64 1.0
81 64 0.95
46 38 0.78
62 63 0.99
22 81 0.91
89 67 0.82
49 50 0.86
47 47 0.86
21 99 0.97
1 99 0.76
13 81 0.84
92 54 0.82
75 70 0.75
78 17 0.98
77 74 0.83
87 69 0.78
87 1 0.82
87 72 0.95
43 15 0.79
13 77 0.78
21 88 0.88
73 88 0.83
30 64 0.77
34 81 0.98
42 12 0.92
67 0 0.92
61 70 0.84
86 82 0.94
63 79 0.89
100 59 0.96
23 58 0.98
30 1 0.95
21 12 0.86
0 80 0.95
76 27 0.9
31 73 0.98
21 73 0.77
59 30 0.82
59 46 0.79
14 71 0.97
38 45 0.87
66 46 0.9
73 37 0.94
59 24 0.77
86 31 0.83
47 18 0.85
30 16 0.86
6 3 0.98
61 36 0.89
69 77 0.89
12 9 0.88
70 23 0.96
84 63 1.0
5 66 0.91
12 24 0.79
54 40 0.92
36 20 0.99
22 5 0.93
51 100 0.84
70 31 0.76
69 56 0.96
25 10 0.78
33 30 0.78
66 57 0.89
5 98 0.88
66 42 0.94
0 43 0.98
40 74 0.85
97 68 0.79
83 33 0.83
79 39 0.97
17 83 0.81
43 27 0.96
31 58 1.0
0 47 0.82
88 36 0.76
40 83 0.98
68 8 0.75
18 13 0.77
45 4 0.98
