50 100 5 15
5 67
60 44
32 54
64 33
88 75
22 30
13 84
94 74
84 39
99 26
10 38
14 78
10 70
5 88
13 65
98 95
50 97
31 38
88 61
40 64
100 93
94 60
84 18
72 19
38 19
60 68
23 19
91 89
75 29
87 92
67 31
33 93
89 0
50 5
9 15
58 32
75 81
28 2
40 5
10 90
94 76
17 15
94 32
92 84
62 32
69 76
16 38
57 54
71 54
99 27
97 86 0.79
93 71 0.94
86 34 0.8
0 2 0.96
22 24 0.77
24 22 0.85
83 71 0.86
61 49 0.86
36 9 0.92
71 58 0.95
98 32 1.0
19 97 0.75
57 58 0.98
69 73 0.86
77 96 0.86
90 55 0.92
9 98 0.77
49 97 0.81
31 3 0.91
63 26 0.95
60 62 0.77
85 52 0.89
80 60 0.98
69 28 0.79
14 53 0.94
9 10 0.8
46 77 0.86
37 74 0.76
65 23 0.86
16 39 0.78
52 44 0.8
44 72 0.95
3 88 0.82
45 52 0.79
12 23 0.83
42 21 0.75
4 10 0.96
66 14 0.75
19 95 0.75
35 72 0.84
27 67 0.91
84 45 0.88
79 44 0.95
87 98 0.96
58 31 0.8
8 6 0.93
76 33 0.79
93 27 0.93
6 53 0.9
74 77 0.75
70 14 0.87
33 35 0.93
38 92 0.78
69 14 0.8
32 8 0.88
42 96 0.79
70 97 0.82
26 9 0.92
66 12 0.84
39 24 0.83
42 74 0.82
77 36 0.86
97 93 0.85
39 15 0.87
25 56 0.89
21 67 0.95
58 89 0.95
20 83 0.93
50 33 0.95
17 87 0.87
98 69 0.92
65 20 0.97
74 40 0.86
25 96 0.87
69 34 0.84
81 77 0.85
72 7 0.84
37 85 0.88
93 78 0.77
59 92 0.81
89 6 0.98
44 4 0.76
18 40 0.88
5 87 0.9
78 18 0.8
83 34 0.93
54 71 0.99
3 3 0.96
14 15 0.77
30 66 0.82
16 67 0.95
61 50 0.87
38 57 0.85
14 65 0.97
90 60 0.78
15 18 0.83
71 6 0.93
74 78 0.77
34 89 0.95
86 61 0.81
