20 50 2 20
67 31
95 65
41 21
21 14
85 65
22 83
50 93
97 38
48 2
86 58
46 24
95 9
17 89
63 69
96 45
79 35
9 32
18 46
28 77
44 6
8 25 0.86
86 19 0.96
64 45 0.8
66 97 1.0
25 36 0.93
57 57 0.78
60 19 0.99
44 55 0.82
65 47 0.9
9 15 0.79
28 47 0.92
100 90 0.97
28 37 0.9
7 77 0.81
48 78 0.86
32 2 0.9
36 62 1.0
86 7 0.99
93 36 0.89
4 99 0.83
14 7 0.93
47 70 0.99
16 70 0.82
57 48 0.94
3 7 0.82
6 27 0.85
0 96 0.79
25 85 0.99
79 11 1.0
89 41 0.85
79 85 0.8
12 77 0.89
5 54 0.76
16 31 0.85
51 63 0.83
49 87 0.92
0 38 0.77
19 33 0.77
70 43 0.96
18 68 0.91
56 39 0.85
79 94 0.92
18 52 0.76
99 8 0.99
12 30 0.84
38 73 0.89
67 62 0.78
87 15 0.83
76 35 0.97
50 90 0.87
