50 100 13 15
31 24
76 76
1 60
15 77
91 25
79 51
7 13
81 86
7 95
14 60
1 36
95 46
39 46
71 100
68 99
54 4
90 11
69 58
21 43
88 57
89 68
87 83
57 9
86 49
93 92
34 57
74 85
61 71
13 5
10 17
30 60
14 63
86 56
13 32
3 27
85 46
43 93
66 11
70 64
55 51
40 75
59 67
31 54
13 15
25 31
41 52
70 54
84 6
41 34
85 60
91 88 0.86
17 2 0.89
28 30 0.77
60 32 0.98
10 46 0.92
72 10 0.99
46 46 0.97
25 76 0.92
22 68 0.77
30 15 0.82
50 76 0.91
5 77 0.85
5 42 0.95
70 60 0.76
17 58 0.91
62 34 1.0
76 51 0.86
16 77 0.96
39 87 0.89
6 96 0.76
89 38 0.92
36 92 0.98
13 77 0.89
85 0 0.82
19 36 0.75
94 100 0.94
14 87 0.97
86 20 0.84
91 74 0.77
28 0 0.78
76 44 0.81
74 58 0.87
4 49 0.84
80 29 0.9
81 83 0.83
48 29 0.98
25 19 0.77
72 22 0.75
14 34 0.95
49 18 0.92
96 16 0.83
55 30 0.98
50 18 0.98
38 26 1.0
76 0 0.79
82 38 0.98
41 39 0.77
34 9 0.81
88 85 0.75
43 68 0.87
16 5 0.94
10 79 1.0
71 60 0.92
97 89 0.92
56 85 0.78
25 58 0.94
34 26 0.93
28 94 0.9
44 78 0.93
9 34 0.86
94 96 0.92
11 27 0.81
74 97 0.75
26 24 0.87
72 48 0.89
12 45 0.83
74 48 0.81
92 92 0.85
4 90 0.97
98 88 0.85
38 39 0.93
20 60 0.95
68 27 0.93
56 65 0.77
53 53 0.75
48 20 0.93
62 44 0.87
71 71 0.86
63 10 0.93
0 9 0.87
83 83 0.98
13 61 1.0
42 68 0.82
86 97 0.85
87 31 0.95
65 79 0.94
79 2 0.81
69 44 0.76
92 81 0.89
99 79 0.97
79 82 0.88
48 47 0.92
44 30 0.75
68 63 0.92
41 60 0.95
91 52 0.75
32 26 0.85
60 27 0.94
73 86 0.88
91 53 0.81
