50 100 5 15
85 16
21 17
16 35
89 55
48 40
67 57
23 87
52 100
14 39
10 96
68 15
27 71
20 12
19 80
86 70
7 100
80 62
90 12
69 38
56 15
84 50
43 58
94 51
21 47
87 92
48 16
42 27
42 82
41 16
21 33
62 30
8 52
58 43
78 44
63 3
38 81
70 3
2 32
27 64
75 39
54 78
3 88
46 15
0 80
26 62
5 63
76 45
85 37
61 68
6 20
82 55 0.85
28 70 0.86
59 37 0.97
16 92 0.78
71 54 0.84
10 51 0.99
49 93 0.86
57 25 0.86
16 39 0.86
20 60 1.0
91 75 0.82
20 33 0.88
2 46 0.94
49 60 0.84
100 61 1.0
84 98 0.93
73 20 0.89
71 91 0.92
54 26 0.9
92 53 1.0
43 77 1.0
33 41 0.78
35 58 0.75
3 53 0.92
81 81 1.0
62 36 0.84
23 62 0.82
92 85 0.86
94 42 1.0
18 82 0.76
90 1 0.94
14 94 0.96
53 30 0.86
26 51 1.0
16 52 0.9
14 38 0.83
56 20 0.93
96 86 0.9
41 27 0.85
92 20 0.97
34 10 0.88
51 12 0.99
56 51 1.0
27 70 0.99
24 49 0.84
42 33 0.75
15 5 0.86
6 6 0.92
10 1 0.89
71 2 0.81
67 14 0.98
19 4 1.0
94 52 0.88
50 7 0.94
89 95 0.92
95 21 0.8
100 8 0.77
80 25 1.0
64 97 0.9
71 64 0.99
83 59 0.94
80 19 0.82
38 11 0.88
10 65 0.99
20 79 0.86
44 27 0.88
81 78 0.94
60 72 0.86
99 3 0.78
46 19 1.0
5 50 0.87
84 35 0.83
78 85 0.95
50 51 0.97
83 91 0.83
54 88 0.95
46 42 0.99
47 89 0.84
98 71 0.87
40 52 0.89
3 34 0.76
53 69 0.86
60 23 0.94
48 21 0.86
49 48 0.77
72 91 0.87
2 72 0.77
53 64 0.92
48 5 0.88
97 1 0.79
59 89 0.99
28 52 1.0
21 14 0.84
19 57 0.87
10 5 0.99
90 7 0.83
58 38 0.76
82 88 0.81
3 78 0.95
29 15 0.88
