50 100 25 15
60 35
3 72
56 13
93 96
29 21
65 65
86 81
52 82
1 78
80 87
18 18
23 44
91 30
71 94
40 37
45 97
31 77
29 54
3 35
30 82
94 42
96 23
92 47
55 81
76 23
14 93
95 21
57 83
36 24
73 19
95 69
41 70
21 89
39 95
86 63
38 92
47 17
47 10
37 31
2 7
23 20
95 99
74 89
55 17
52 29
88 100
65 54
19 4
13 44
67 48
13 99 0.78
47 4 0.88
5 66 0.87
73 64 0.95
65 48 0.87
24 79 0.93
80 82 0.89
2 26 0.98
16 96 1.0
19 67 0.79
49 52 0.89
77 53 0.86
23 85 0.8
71 56 0.89
26 44 0.87
91 26 0.85
22 27 0.87
63 12 0.86
79 70 0.81
45 94 0.88
60 76 0.8
23 76 0.95
84 49 0.78
25 46 0.96
33 51 0.95
13 75 0.84
22 55 0.81
25 52 0.78
71 76 0.96
99 84 0.9
81 46 0.97
17 84 0.93
53 72 0.95
11 46 0.77
82 36 0.8
82 69 0.89
46 16 0.9
14 12 0.91
38 13 0.78
50 24 0.81
51 39 0.98
74 100 0.83
18 84 0.82
90 16 0.89
37 81 0.78
19 14 0.97
2 74 0.96
1 36 0.93
90 54 0.81
10 35 0.86
49 1 0.9
94 83 0.99
16 29 0.93
83 51 0.85
93 37 0.75
33 89 0.76
82 91 0.77
27 84 0.82
23 61 0.86
24 21 0.87
3 33 0.91
52 28 0.96
7 75 0.77
13 27 0.97
18 20 0.87
16 87 0.83
27 28 0.99
34 39 0.82
50 26 0.96
69 53 0.82
97 5 0.78
71 89 0.98
63 10 0.84
66 62 0.85
27 30 0.79
52 71 0.86
84 90 0.78
97 17 0.99
35 84 0.92
54 26 0.96
92 56 0.88
48 63 0.79
67 27 0.81
70 28 0.77
77 48 0.87
94 92 0.79
46 54 0.79
67 74 0.82
97 26 0.98
48 48 0.87
40 89 0.97
72 40 0.88
100 100 0.86
12 8 0.76
53 91 0.98
76 56 0.88
8 20 0.94
49 27 0.96
9 63 0.85
76 94 1.0
