50 100 13 15
38 49
96 27
62 44
14 77
29 53
25 49
75 93
5 35
67 45
60 38
78 51
62 99
55 21
71 16
61 96
26 44
88 52
84 56
99 92
49 74
95 15
26 17
8 90
65 16
96 10
66 9
21 61
36 23
98 46
46 80
59 58
40 68
99 91
37 20
9 85
24 57
84 15
14 38
32 42
86 85
63 70
83 80
44 19
25 39
48 87
40 84
68 22
29 52
88 71
91 27
30 1 0.88
81 75 0.94
26 89 0.86
96 11 0.91
27 67 0.95
47 93 0.88
68 12 0.78
64 59 0.95
61 87 1.0
98 84 0.88
81 64 0.81
19 84 0.77
99 97 0.87
74 35 0.83
56 84 0.86
54 61 0.87
97 53 0.91
70 61 0.9
49 82 0.93
90 27 0.92
3 32 0.75
94 45 0.92
98 78 0.9
56 62 0.99
83 21 0.95
25 63 0.9
45 15 0.89
65 8 0.89
0 91 0.84
89 28 0.76
10 97 0.95
91 50 0.81
92 64 0.93
50 84 0.89
3 20 0.78
58 38 0.76
71 91 0.93
31 77 0.81
39 98 0.9
20 7 1.0
26 40 0.83
52 40 0.79
6 38 0.93
28 22 0.95
28 68 1.0
22 43 0.8
33 89 0.99
4 46 0.83
13 97 0.97
96 46 0.81
100 54 0.96
22 84 0.79
99 50 1.0
40 46 0.81
97 95 0.77
8 81 0.85
91 49 0.85
66 60 0.82
74 97 0.89
27 52 0.87
78 74 0.94
52 36 0.9
66 74 0.82
61 93 0.97
57 2 0.96
88 13 0.95
66 58 0.79
36 9 0.78
13 23 0.9
65 81 0.76
62 18 0.81
25 25 1.0
50 63 0.91
75 38 1.0
45 73 0.77
30 45 0.84
24 65 0.96
12 76 0.93
6 58 0.92
59 30 0.95
73 57 0.8
14 90 0.88
97 34 0.89
83 23 0.77
18 73 1.0
72 98 0.93
98 95 0.97
31 23 0.76
79 6 0.86
97 32 0.86
90 24 0.78
75 8 0.83
35 52 0.8
81 89 0.8
49 63 0.89
64 69 0.84
14 4 1.0
58 47 0.97
58 17 0.81
27 68 0.93
