20 50 2 20
58 33
82 93
0 78
88 75
2 78
51 43
16 46
39 37
27 76
62 32
47 8
61 55
38 41
7 12
19 12
96 69
92 30
88 37
5 7
98 10
55 18 0.84
65 11 0.81
89 99 0.82
16 81 0.83
25 6 0.83
57 3 1.0
99 27 0.75
100 87 0.98
19 98 0.9
5 80 0.75
18 54 0.78
2 7 0.91
57 57 0.99
87 9 0.75
71 25 0.84
60 2 0.88
0 80 0.76
28 26 0.87
100 16 0.76
71 20 0.96
85 3 0.96
76 20 0.8
22 80 0.9
97 72 1.0
21 30 0.93
17 75 0.96
39 35 0.97
88 85 0.8
67 89 0.94
21 71 0.99
61 77 1.0
46 87 0.77
49 92 0.89
90 24 0.89
56 79 0.8
62 67 0.82
20 39 0.95
3 56 0.89
78 78 0.95
73 51 0.77
89 58 0.77
30 3 0.94
0 35 0.98
72 84 0.75
42 68 0.75
32 3 0.84
74 42 0.99
16 57 0.95
36 43 0.9
70 24 0.86
