50 100 13 15
31 58
54 17
79 22
16 90
6 0
18 75
19 50
35 74
82 20
63 59
27 81
2 8
60 54
62 14
17 41
89 4
91 12
21 74
22 96
56 90
62 61
87 91
70 64
51 57
100 35
29 8
59 27
37 37
1 40
5 27
91 5
96 46
96 33
96 88
8 27
21 90
24 73
54 61
61 30
8 35
67 97
64 70
9 44
26 97
37 91
63 40
13 69
8 15
10 15
79 19
22 39 0.88
70 97 0.77
86 7 0.85
17 79 0.8
79 95 0.99
33 4 0.83
70 75 0.85
16 4 0.83
92 52 0.87
19 62 0.93
6 9 0.81
39 63 0.98
11 14 0.93
14 32 0.76
84 88 0.97
8 91 0.94
97 19 0.95
92 38 0.76
14 46 0.87
67 1 0.77
48 14 0.76
72 66 0.82
26 85 0.9
79 84 0.76
71 62 0.95
25 49 0.76
64 90 0.95
64 93 0.85
27 6 0.93
60 44 0.81
5 0 0.78
45 43 0.85
97 4 0.88
47 79 0.9
61 13 0.89
77 86 0.81
58 44 0.88
78 40 0.98
51 74 0.98
33 7 0.91
94 66 0.92
52 48 0.88
73 48 0.99
58 62 0.77
21 26 1.0
64 6 0.98
46 90 0.81
79 71 0.93
12 82 0.93
94 58 0.76
79 89 0.77
22 23 0.8
32 12 0.98
30 19 0.88
15 74 0.91
80 30 0.98
14 97 0.84
16 32 0.8
18 54 0.78
6 84 0.91
96 3 0.96
48 48 0.81
50 28 0.77
90 10 0.84
54 91 0.83
31 22 0.92
71 25 0.84
83 25 0.85
93 8 0.91
21 94 0.92
32 82 0.84
75 82 0.97
42 3 0.78
75 40 0.9
47 35 1.0
100 56 0.77
38 16 0.98
7 9 0.97
76 13 0.85
58 49 0.9
96 68 0.96
55 12 0.79
86 27 0.97
43 95 0.76
95 60 0.78
5 34 0.93
26 70 0.75
61 36 0.96
90 26 0.81
38 76 0.9
100 15 0.84
50 39 0.92
35 80 0.81
59 24 0.93
19 38 0.86
22 86 0.93
21 42 0.79
3 22 0.92
18 2 0.9
75 90 0.77
