50 100 25 15
82 60
67 85
84 55
52 59
56 9
63 87
79 32
45 77
44 79
50 19
6 44
94 25
64 74
76 4
22 79
8 57
51 33
27 2
91 7
70 74
33 30
40 63
11 18
82 71
12 22
27 11
72 90
27 0
73 42
93 59
85 67
43 42
43 27
21 98
83 47
88 78
67 90
60 72
32 26
63 40
90 67
98 1
47 72
10 8
80 2
18 100
75 29
89 10
40 98
74 26
97 35 0.94
18 7 0.94
80 18 0.91
16 24 0.83
45 88 0.88
54 30 0.78
69 37 0.79
11 63 0.84
17 42 0.9
15 53 0.76
11 98 0.89
34 31 0.77
77 37 0.93
60 69 0.93
78 49 0.88
86 3 0.96
56 90 0.82
56 4 0.83
47 56 0.93
72 36 0.8
33 7 0.82
15 38 0.78
63 68 0.94
39 20 0.94
78 60 0.95
19 92 0.92
8 88 0.99
54 15 0.92
75 57 0.92
23 15 0.77
43 1 0.76
70 24 0.99
86 35 0.76
96 76 0.87
82 64 0.98
27 83 0.79
90 51 0.97
56 68 0.94
12 32 0.96
30 19 0.84
84 43 0.84
81 15 0.99
4 2 0.82
53 13 0.88
25 68 0.77
94 94 0.9
57 20 0.84
27 61 0.75
33 92 0.79
32 43 0.81
75 72 0.86
74 14 0.87
78 33 0.89
97 11 0.75
26 68 0.78
12 57 0.9
22 97 0.85
88 32 0.91
63 86 0.81
78 100 0.77
22 84 0.84
84 23 0.75
92 24 1.0
3 38 0.82
33 20 0.97
25 66 0.95
20 32 0.99
72 4 0.77
87 89 0.81
32 21 0.95
20 91 0.85
23 23 0.93
74 34 0.9
19 2 0.78
63 50 1.0
31 56 0.9
29 8 0.96
82 65 0.99
35 55 0.97
90 70 0.84
29 92 0.95
92 15 0.9
74 98 0.85
15 42 0.93
71 0 0.83
17 19 0.91
19 42 0.85
19 94 0.78
75 64 0.99
78 79 0.98
55 33 0.96
43 13 0.77
27 6 0.8
14 33 0.87
89 79 0.87
14 40 0.98
86 89 0.75
80 55 0.86
48 89 0.8
88 11 0.94
