20 50 5 20
44 37
86 43
8 89
6 3
40 6
34 8
66 100
11 30
53 78
69 15
30 10
85 49
4 61
54 76
84 56
16 94
68 53
84 97
80 88
41 99
19 35 0.84
66 84 0.91
85 21 0.88
71 40 0.88
58 31 0.99
35 35 0.92
97 97 0.9
29 5 0.86
95 56 0.84
26 59 0.92
22 63 0.95
93 10 0.98
21 67 0.92
39 37 0.8
29 90 0.94
40 14 0.93
12 79 0.99
18 45 0.88
41 18 0.78
31 58 0.91
3 51 0.96
21 85 0.88
74 39 0.82
53 5 0.97
37 35 0.95
43 79 0.93
12 37 0.76
46 93 0.75
6 20 0.97
40 90 0.76
24 90 0.88
55 44 0.85
5 20 0.8
32 3 0.94
35 37 0.76
76 89 0.94
24 48 0.96
56 57 0.85
7 27 0.96
48 43 0.92
30 19 0.93
27 10 0.85
75 8 1.0
42 46 0.88
78 73 0.83
63 39 0.81
53 23 1.0
47 77 0.96
38 62 0.76
29 58 0.79
