20 50 5 20
72 50
32 16
36 21
9 5
48 34
47 100
53 24
10 79
5 57
71 3
100 99
64 89
49 72
87 17
86 88
44 96
69 30
15 43
54 6
42 92
42 60 0.89
60 58 0.85
43 21 0.93
87 90 0.94
27 67 0.82
38 99 0.97
10 57 0.92
40 67 0.79
11 98 0.87
59 80 0.82
73 61 0.8
74 39 0.93
62 60 0.77
48 77 0.81
44 92 0.95
64 96 0.98
33 62 0.95
16 69 0.9
22 84 0.93
36 22 0.95
38 7 0.83
75 85 0.98
94 76 0.89
13 6 0.95
20 60 0.97
12 36 0.99
73 26 0.92
97 32 0.95
16 42 0.94
0 88 0.81
13 18 0.83
25 56 0.81
93 43 0.89
0 41 0.77
71 57 0.91
32 40 0.94
4 18 0.94
96 40 0.83
54 14 0.81
11 21 0.78
84 14 0.85
81 35 0.82
47 95 0.78
34 10 0.92
27 44 0.86
69 74 0.9
80 88 0.83
10 80 0.76
55 78 0.92
62 34 0.94
