20 50 10 20
93 26
29 31
89 6
83 74
26 33
76 56
6 42
68 85
25 67
0 85
77 61
77 15
53 93
13 90
85 60
94 61
64 65
5 7
67 64
25 93
58 82 0.93
26 45 0.91
71 86 0.91
82 49 0.82
19 9 0.86
12 87 0.9
64 56 0.95
100 91 0.85
4 54 0.8
70 36 0.75
24 38 0.84
28 50 0.76
80 95 0.8
3 41 0.89
94 10 0.9
45 84 0.94
46 49 0.96
100 19 0.86
45 17 0.78
50 51 0.76
96 12 0.89
87 67 0.79
85 15 1.0
41 19 0.96
72 18 0.87
59 50 0.94
35 35 0.96
68 74 0.86
100 57 0.88
49 16 0.92
50 28 0.81
57 74 0.92
46 33 0.79
10 78 0.92
48 71 0.79
32 11 0.93
6 98 0.92
79 10 0.97
88 61 0.78
33 41 0.83
1 96 0.92
92 46 0.89
23 50 0.9
40 76 0.9
22 96 0.82
72 34 0.78
47 36 0.84
68 3 0.89
13 56 0.84
49 4 0.95
