50 100 5 15
93 91
9 35
48 30
25 53
39 14
66 98
90 57
78 62
56 69
100 50
74 11
96 59
28 45
88 61
95 60
31 77
63 99
72 95
38 10
42 4
0 31
21 15
65 79
55 55
17 96
28 63
12 13
16 67
12 4
0 49
70 60
38 52
17 95
42 57
50 60
59 36
25 63
56 7
80 51
29 88
35 41
59 62
69 18
52 16
54 76
57 80
38 21
73 0
16 86
47 47
27 29 0.96
64 9 0.79
69 40 0.93
82 40 0.85
3 72 0.9
82 76 0.98
2 85 0.93
28 40 0.88
70 58 0.78
45 37 0.9
42 66 0.76
63 67 1.0
12 74 0.77
85 61 0.87
66 21 0.75
82 82 0.87
95 40 0.97
74 36 1.0
62 75 0.75
64 52 0.84
17 90 0.89
70 5 0.94
10 47 0.78
75 50 0.79
5 5 0.85
69 26 0.98
91 16 0.91
39 22 0.87
84 4 0.87
22 7 0.82
46 56 0.78
4 71 0.86
41 58 0.76
12 88 0.75
22 1 0.96
9 5 0.78
97 18 1.0
16 1 0.92
74 74 0.85
32 27 0.95
52 23 0.78
66 77 0.85
22 77 0.98
97 27 0.8
31 82 0.76
48 45 0.84
84 82 0.86
68 65 0.96
11 59 0.82
45 81 0.98
54 96 0.95
87 7 0.89
92 67 0.83
2 18 0.91
30 37 0.84
56 62 0.87
69 67 0.98
79 97 0.94
59 30 0.93
32 47 0.93
61 47 0.79
73 20 0.99
84 74 0.84
79 14 0.79
27 12 0.89
99 98 0.94
99 80 0.75
0 29 0.78
46 52 0.75
94 16 0.93
40 20 0.8
74 60 0.91
62 56 0.92
31 29 0.75
63 90 0.89
90 50 1.0
31 30 0.87
56 92 0.92
75 43 0.96
55 94 0.95
23 66 0.92
69 8 0.97
82 12 0.77
47 72 0.84
11 20 0.95
90 43 0.79
10 35 0.96
33 62 0.76
78 9 0.79
72 32 1.0
100 47 0.96
3 58 0.87
79 92 0.91
97 31 0.85
54 12 0.76
3 59 0.99
43 60 1.0
89 58 0.76
25 20 0.98
39 92 0.91
