50 100 13 15
69 94
30 60
60 46
89 83
100 2
36 23
10 37
32 51
59 26
33 51
92 73
54 0
10 62
89 40
0 84
66 98
53 48
60 4
1 11
59 82
81 84
52 63
98 6
24 1
27 38
83 99
26 93
5 4
83 53
0 44
34 64
75 38
20 4
55 37
2 41
12 1
32 68
21 20
25 32
48 56
84 71
78 94
44 73
23 21
65 94
38 21
68 84
8 66
11 18
92 47
85 49 0.91
83 5 0.78
79 11 0.77
6 23 0.83
12 52 0.78
61 45 0.83
48 41 0.82
80 31 0.8
96 77 0.78
7 50 0.98
42 79 0.88
15 41 0.87
85 83 0.9
30 89 1.0
54 10 0.86
15 15 0.95
26 28 0.88
18 98 0.89
21 17 0.84
22 29 0.85
91 56 0.99
18 78 0.99
17 63 1.0
49 21 0.78
58 68 0.93
42 29 0.93
89 76 0.88
11 83 0.98
30 1 0.96
93 38 0.93
28 84 0.8
50 51 0.9
41 20 0.88
86 25 0.86
51 84 0.79
83 13 0.77
47 42 0.88
8 0 0.96
82 41 0.77
67 47 0.86
67 78 0.87
46 12 0.9
48 8 0.95
21 3 0.98
53 28 0.8
0 14 0.92
73 2 0.79
27 75 0.95
14 84 0.81
92 16 0.82
17 64 0.82
17 26 0.85
95 94 0.94
38 48 0.75
97 79 0.88
29 88 0.78
73 58 0.83
36 87 0.81
57 90 0.89
42 87 0.99
91 91 0.76
37 56 0.77
44 14 0.95
67 77 0.8
40 84 0.85
75 12 0.94
28 63 0.98
42 86 0.94
24 81 0.91
12 30 0.86
36 84 0.84
3 16 0.91
29 65 0.88
3 24 0.87
7 14 0.88
80 99 0.76
95 30 0.93
19 69 0.94
4 17 0.84
23 82 0.77
49 77 0.85
46 78 0.97
60 53 0.91
87 28 0.95
59 75 0.83
43 10 0.94
30 3 1.0
59 48 0.93
20 76 0.94
17 33 0.9
27 36 0.98
84 84 0.9
37 43 0.8
43 32 0.97
92 7 0.93
74 9 0.92
48 92 0.99
7 7 0.9
16 86 0.83
30 16 0.87
